time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.021000,0.306820,-0.000206,0.486751,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000006,0.000016,0.000043,0.000020,-0.000076,0.000052,-0.001109,-0.000939,-0.003339,0.000000,0.000000,0.000000,0.001178,0.006108,-0.005697,0.022908,0.020360,0.071041,0.022908,0.020360,0.071041,-0.004631,-0.018554,0.017299,-0.004631,-0.018554,0.017299,0.023560,-0.036865,0.022155,0.055014,-0.000345,0.029627,-0.017294,0.023560,-0.036865,0.022155,0.055014,-0.000345,0.029627,-0.017294
0.022000,0.306820,-0.000207,0.486750,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000007,0.000017,0.000044,0.000022,-0.000074,0.000052,-0.000844,-0.000624,-0.002044,0.000000,0.000000,0.000000,0.000403,0.003438,-0.002903,0.017672,0.014174,0.045251,0.017672,0.014174,0.045251,-0.001524,-0.010536,0.008917,-0.001524,-0.010536,0.008917,0.013272,-0.021714,0.012007,0.034154,0.001460,0.018238,-0.008915,0.013272,-0.021714,0.012007,0.034154,0.001460,0.018238,-0.008915
0.023000,0.306819,-0.000206,0.486748,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000007,0.000017,0.000045,0.000027,-0.000072,0.000050,0.000090,0.000063,-0.001943,0.000000,0.000000,0.000000,-0.000136,-0.000891,-0.001229,-0.000947,0.000391,0.043401,-0.000947,0.000391,0.043401,0.000651,0.002457,0.003888,0.000651,0.002457,0.003888,0.004004,-0.011013,0.002415,0.017903,0.000729,0.001162,-0.003888,0.004004,-0.011013,0.002415,0.017903,0.000729,0.001162,-0.003888
0.024000,0.306817,-0.000207,0.486748,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000009,0.000017,0.000046,0.000022,-0.000072,0.000055,-0.000556,-0.000134,-0.001869,0.000000,0.000000,0.000000,0.001008,0.000874,-0.002209,0.012221,0.004364,0.041949,0.012221,0.004364,0.041949,-0.003944,-0.002839,0.006846,-0.003944,-0.002839,0.006846,0.008189,-0.013835,0.009059,0.024199,-0.003028,0.009103,-0.006845,0.008189,-0.013835,0.009059,0.024199,-0.003028,0.009103,-0.006845
0.025000,0.306815,-0.000208,0.486744,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000012,0.000018,0.000050,0.000019,-0.000079,0.000055,-0.001524,-0.000601,-0.002174,0.000000,0.000000,0.000000,0.001275,0.001448,-0.001697,0.031868,0.013843,0.048450,0.031868,0.013843,0.048450,-0.005022,-0.004581,0.005312,-0.005022,-0.004581,0.005312,0.009572,-0.014539,0.011841,0.031510,-0.002109,0.015551,-0.005311,0.009572,-0.014539,0.011841,0.031510,-0.002109,0.015551,-0.005311
0.026000,0.306812,-0.000209,0.486743,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000014,0.000019,0.000051,0.000026,-0.000081,0.000058,-0.001828,-0.000407,-0.002294,0.000000,0.000000,0.000000,-0.000421,0.002463,-0.002258,0.038289,0.010028,0.050985,0.038289,0.010028,0.050985,0.001788,-0.007632,0.007007,0.001788,-0.007632,0.007007,0.010092,-0.017373,0.006971,0.036575,0.003899,0.020174,-0.007005,0.010092,-0.017373,0.006971,0.036575,0.003899,0.020174,-0.007005
0.027000,0.306810,-0.000209,0.486738,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000016,0.000019,0.000056,0.000029,-0.000087,0.000059,-0.001792,-0.000166,-0.004059,0.000000,0.000000,0.000000,-0.000716,0.006984,-0.001173,0.037758,0.005267,0.086756,0.037758,0.005267,0.086756,0.002980,-0.021214,0.003756,0.002980,-0.021214,0.003756,0.005381,-0.042057,0.002274,0.066987,0.004093,0.036788,-0.003750,0.005381,-0.042057,0.002274,0.066987,0.004093,0.036788,-0.003750
0.028000,0.306809,-0.000211,0.486736,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000018,0.000021,0.000058,0.000028,-0.000088,0.000061,-0.001681,-0.000543,-0.002060,0.000000,0.000000,0.000000,-0.000320,0.001621,-0.000130,0.035714,0.012952,0.047010,0.035714,0.012952,0.047010,0.001393,-0.005127,0.000636,0.001393,-0.005127,0.000636,0.004621,-0.014044,0.003702,0.031864,0.004120,0.016775,-0.000635,0.004621,-0.014044,0.003702,0.031864,0.004120,0.016775,-0.000635
0.029000,0.306807,-0.000211,0.486735,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000019,0.000021,0.000059,0.000028,-0.000085,0.000068,-0.001587,-0.000082,-0.000094,0.000000,0.000000,0.000000,-0.000132,-0.003747,-0.001178,0.034043,0.003721,0.007798,0.034043,0.003721,0.007798,0.000641,0.010986,0.003804,0.000641,0.010986,0.003804,0.004951,0.013864,0.003460,-0.002990,0.001420,-0.003139,-0.003807,0.004951,0.013864,0.003460,-0.002990,0.001420,-0.003139,-0.003807
0.030000,0.306805,-0.000212,0.486731,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000021,0.000022,0.000063,0.000032,-0.000088,0.000062,-0.001519,-0.000105,-0.001659,0.000000,0.000000,0.000000,-0.000323,0.000248,0.001400,0.032889,0.004291,0.039491,0.032889,0.004291,0.039491,0.001422,-0.001008,-0.003950,0.001422,-0.001008,-0.003950,-0.002628,-0.008047,-0.002390,0.023834,0.002325,0.011400,0.003951,-0.002628,-0.008047,-0.002390,0.023834,0.002325,0.011400,0.003951
