time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
5.437000,0.306361,0.000235,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000042,0.000934,-0.000336,-0.001860,-0.000038,-0.000177,0.000092,0.000315,0.000280,-0.000644,-0.001152,0.047007,-0.006085,0.087143,-0.002296,-0.002433,0.002171,0.000296,-0.021944,0.001165,0.049592,-0.003569,0.019961,-0.002168
5.438000,0.306362,0.000235,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000042,0.000934,-0.000337,-0.001859,-0.000035,0.000231,-0.000126,0.000176,0.000587,-0.000380,-0.002164,0.038755,-0.001659,0.089871,-0.003528,-0.002957,0.004207,0.003689,-0.024565,0.004913,0.050340,-0.003873,0.018984,-0.004202
5.439000,0.306362,0.000234,0.485864,0.306723,0.000193,0.486799,0.000361,-0.000041,0.000935,-0.000335,-0.001861,-0.000040,0.000132,-0.000172,-0.000125,-0.000433,0.000064,0.000856,0.040711,-0.000652,0.096003,0.000558,-0.003850,-0.001850,-0.002060,-0.027038,-0.001933,0.054378,0.000437,0.020831,0.001846
5.440000,0.306361,0.000234,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000041,0.000934,-0.000334,-0.001860,-0.000041,-0.000032,-0.000169,0.000306,-0.000520,-0.000563,0.001035,0.044039,-0.000685,0.087297,0.000910,-0.002594,-0.002213,-0.002432,-0.022607,-0.002447,0.049444,0.000782,0.019514,0.002209
5.441000,0.306361,0.000234,0.485863,0.306723,0.000193,0.486799,0.000362,-0.000041,0.000936,-0.000336,-0.001863,-0.000039,-0.000277,0.000198,-0.000434,0.000332,0.000561,0.000254,0.049017,-0.008100,0.102276,-0.002507,-0.004847,-0.000645,-0.003138,-0.028687,-0.001331,0.059403,-0.004198,0.024125,0.000647
5.442000,0.306362,0.000235,0.485865,0.306723,0.000193,0.486799,0.000361,-0.000042,0.000935,-0.000335,-0.001859,-0.000037,0.000241,0.000612,-0.000020,-0.000804,-0.000193,0.000049,0.038553,-0.016454,0.093854,0.002045,-0.003332,-0.000228,-0.005277,-0.026195,-0.006966,0.052569,-0.001405,0.019670,0.000221
5.443000,0.306361,0.000234,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000041,0.000934,-0.000337,-0.001857,-0.000034,0.000076,0.000105,0.000158,0.000098,-0.000685,-0.000685,0.041900,-0.006198,0.090237,-0.001572,-0.002342,0.001249,-0.000659,-0.023582,-0.000035,0.050304,-0.002866,0.019066,-0.001248
5.444000,0.306361,0.000235,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000042,0.000934,-0.000336,-0.001858,-0.000044,-0.000050,0.000569,0.000063,-0.000561,0.000016,0.002870,0.044451,-0.015625,0.092126,0.001071,-0.003748,-0.005895,-0.010692,-0.025180,-0.010014,0.052929,-0.002194,0.021181,0.005890
5.445000,0.306361,0.000235,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000042,0.000935,-0.000332,-0.001858,-0.000044,-0.000033,0.000270,0.000015,-0.000595,-0.000735,0.001162,0.044072,-0.009599,0.093155,0.001221,-0.002245,-0.002479,-0.005430,-0.024047,-0.005750,0.051862,-0.000782,0.019685,0.002475
5.446000,0.306361,0.000235,0.485866,0.306723,0.000193,0.486799,0.000362,-0.000042,0.000934,-0.000335,-0.001856,-0.000038,-0.000057,0.000064,0.000229,0.000013,-0.000537,-0.000838,0.044601,-0.005458,0.088784,-0.001224,-0.002639,0.001545,-0.000138,-0.023020,0.000167,0.050262,-0.002364,0.019804,-0.001544
5.447000,0.306361,0.000236,0.485865,0.306723,0.000193,0.486799,0.000362,-0.000043,0.000934,-0.000334,-0.001858,-0.000038,0.000154,0.000107,0.000053,-0.000641,0.000436,-0.000915,0.040319,-0.006402,0.092311,0.001397,-0.004588,0.001695,-0.000276,-0.026705,-0.001887,0.053324,0.000059,0.021161,-0.001701
5.448000,0.306362,0.000236,0.485866,0.306723,0.000193,0.486799,0.000362,-0.000043,0.000933,-0.000331,-0.001855,-0.000041,0.000117,0.000390,0.000247,-0.001417,-0.000742,0.000888,0.041048,-0.012105,0.088355,0.004509,-0.002226,-0.001921,-0.005638,-0.023022,-0.008494,0.049190,0.001977,0.018610,0.001910
5.449000,0.306362,0.000238,0.485865,0.306723,0.000193,0.486799,0.000361,-0.000045,0.000934,-0.000333,-0.001855,-0.000050,0.000830,0.000892,0.000218,-0.000500,-0.004599,0.003605,0.026745,-0.022332,0.089078,0.000836,0.005487,-0.007384,-0.014231,-0.017722,-0.013075,0.039978,-0.003835,0.007952,0.007386
5.450000,0.306363,0.000236,0.485864,0.306723,0.000193,0.486799,0.000361,-0.000043,0.000935,-0.000334,-0.001860,-0.000040,0.001119,-0.000186,-0.000245,0.000215,-0.001961,-0.000574,0.020872,-0.000585,0.098440,-0.002031,0.000202,0.001009,0.000825,-0.026766,0.001944,0.048919,-0.002142,0.012812,-0.001005
5.451000,0.306362,0.000237,0.485864,0.306723,0.000193,0.486799,0.000361,-0.000044,0.000935,-0.000332,-0.001859,-0.000046,0.000516,0.000213,0.000161,-0.000453,-0.003043,0.000897,0.033031,-0.008682,0.090301,0.000648,0.002369,-0.001956,-0.004624,-0.020249,-0.004676,0.044482,-0.001162,0.012496,0.001957
5.452000,0.306362,0.000237,0.485866,0.306723,0.000193,0.486799,0.000361,-0.000044,0.000934,-0.000333,-0.001855,-0.000040,0.000676,0.000322,0.000505,-0.000699,-0.003074,-0.000501,0.029773,-0.010806,0.083260,0.001630,0.002439,0.000861,-0.002455,-0.018520,-0.004067,0.040671,-0.000633,0.011122,-0.000863
5.453000,0.306362,0.000237,0.485867,0.306723,0.000193,0.486799,0.000361,-0.000044,0.000933,-0.000332,-0.001853,-0.000045,0.000511,0.000385,0.000633,-0.000464,-0.002592,0.000968,0.033062,-0.012145,0.080584,0.000695,0.001478,-0.002094,-0.005822,-0.018158,-0.005929,0.040792,-0.001845,0.012542,0.002094
5.454000,0.306362,0.000236,0.485866,0.306723,0.000193,0.486799,0.000361,-0.000043,0.000934,-0.000334,-0.001853,-0.000038,0.000234,-0.000095,0.000079,0.000083,-0.001709,-0.001051,0.038667,-0.002380,0.091770,-0.001503,-0.000288,0.001968,0.001230,-0.022492,0.001663,0.048557,-0.001994,0.016465,-0.001965
5.455000,0.306362,0.000237,0.485868,0.306723,0.000193,0.486799,0.000361,-0.000044,0.000931,-0.000333,-0.001849,-0.000049,0.000195,0.000542,0.000780,-0.000590,-0.002759,0.002946,0.039433,-0.015272,0.077543,0.001195,0.001821,-0.006063,-0.010750,-0.015911,-0.010104,0.039834,-0.001996,0.013278,0.006062
5.456000,0.306363,0.000236,0.485868,0.306723,0.000193,0.486799,0.000360,-0.000043,0.000932,-0.000334,-0.001848,-0.000040,0.000173,-0.000297,0.000332,0.000505,-0.001080,-0.001514,0.039782,0.001643,0.086533,-0.003187,-0.001537,0.002888,0.003382,-0.021966,0.004812,0.047479,-0.002835,0.017489,-0.002882
5.457000,0.306364,0.000236,0.485866,0.306723,0.000193,0.486799,0.000360,-0.000043,0.000933,-0.000334,-0.001853,-0.000039,0.000439,-0.000070,0.000142,0.000132,-0.000393,-0.000927,0.034356,-0.002883,0.090427,-0.001698,-0.002921,0.001717,0.000826,-0.025371,0.001462,0.050000,-0.002296,0.018073,-0.001716
5.458000,0.306363,0.000236,0.485867,0.306723,0.000193,0.486799,0.000360,-0.000043,0.000932,-0.000334,-0.001849,-0.000039,0.000130,0.000102,0.000035,-0.000150,-0.000393,-0.000477,0.040571,-0.006360,0.092535,-0.000567,-0.002912,0.000816,-0.001142,-0.025060,-0.001104,0.051786,-0.001895,0.019558,-0.000817
5.459000,0.306363,0.000235,0.485870,0.306723,0.000193,0.486799,0.000360,-0.000042,0.000929,-0.000331,-0.001843,-0.000046,0.000201,0.000068,0.000742,-0.000095,-0.002201,0.001920,0.039144,-0.005606,0.078067,-0.000777,0.000715,-0.004000,-0.005727,-0.017220,-0.004112,0.041151,-0.001939,0.014367,0.004002
5.460000,0.306363,0.000236,0.485869,0.306723,0.000193,0.486799,0.000360,-0.000043,0.000930,-0.000335,-0.001844,-0.000044,0.000017,0.000085,0.000213,0.000566,-0.000694,0.000697,0.042836,-0.006001,0.088774,-0.003437,-0.002301,-0.001548,-0.003397,-0.022948,-0.000628,0.049692,-0.004686,0.019095,0.001553
5.461000,0.306363,0.000235,0.485868,0.306723,0.000193,0.486799,0.000360,-0.000042,0.000931,-0.000330,-0.001847,-0.000039,0.000065,-0.000026,0.000164,-0.000460,-0.000716,-0.001190,0.041930,-0.003704,0.089792,0.000686,-0.002262,0.002244,0.001099,-0.023361,-0.000121,0.050018,-0.000085,0.018953,-0.002247
5.462000,0.306365,0.000236,0.485868,0.306723,0.000193,0.486799,0.000359,-0.000043,0.000931,-0.000332,-0.001848,-0.000039,0.000230,0.000037,-0.000259,-0.000563,0.000717,-0.000713,0.038424,-0.005036,0.098317,0.001091,-0.005129,0.001289,-0.000263,-0.029376,-0.001516,0.056454,0.000042,0.021829,-0.001295
5.463000,0.306364,0.000237,0.485869,0.306723,0.000193,0.486799,0.000359,-0.000044,0.000930,-0.000333,-0.001845,-0.000044,0.000163,0.000497,0.000072,-0.000327,-0.000690,0.001278,0.039842,-0.014394,0.091574,0.000143,-0.002309,-0.002712,-0.007132,-0.024275,-0.006709,0.050636,-0.002868,0.018721,0.002710
5.464000,0.306364,0.000235,0.485870,0.306723,0.000193,0.486799,0.000359,-0.000042,0.000929,-0.000333,-0.001840,-0.000043,0.000097,-0.000565,0.000482,-0.000005,-0.001582,0.000287,0.041141,0.007122,0.083303,-0.001147,-0.000517,-0.000723,0.001449,-0.019751,0.002596,0.045111,0.000364,0.016476,0.000725
5.465000,0.306364,0.000235,0.485866,0.306723,0.000193,0.486799,0.000359,-0.000042,0.000933,-0.000334,-0.001851,-0.000038,0.000242,-0.000334,-0.000723,0.000196,0.001581,-0.001539,0.038255,0.002483,0.107760,-0.001953,-0.006865,0.002946,0.003698,-0.034032,0.004249,0.062622,-0.001422,0.024354,-0.002947
5.466000,0.306364,0.000235,0.485867,0.306723,0.000193,0.486799,0.000359,-0.000042,0.000932,-0.000334,-0.001852,-0.000039,0.000127,-0.000052,-0.000264,0.000130,0.001002,-0.000706,0.040600,-0.003207,0.098521,-0.001690,-0.005709,0.001277,0.000285,-0.029685,0.001039,0.057410,-0.002355,0.022884,-0.001278
5.467000,0.306364,0.000237,0.485868,0.306723,0.000193,0.486799,0.000359,-0.000044,0.000931,-0.000328,-0.001849,-0.000042,0.000142,0.000556,-0.000152,-0.000767,0.000394,0.000794,0.040250,-0.015477,0.096179,0.001920,-0.004487,-0.001736,-0.006486,-0.027802,-0.007627,0.055039,-0.001321,0.021387,0.001728
5.468000,0.306364,0.000236,0.485870,0.306723,0.000193,0.486799,0.000359,-0.000043,0.000929,-0.000332,-0.001843,-0.000044,0.000032,-0.000064,0.000552,0.000143,-0.001741,0.001372,0.042450,-0.003061,0.081871,-0.001734,-0.000203,-0.002898,-0.003846,-0.018796,-0.001832,0.044288,-0.002362,0.016313,0.002901
5.469000,0.306365,0.000237,0.485872,0.306723,0.000193,0.486799,0.000358,-0.000044,0.000927,-0.000326,-0.001836,-0.000049,0.000177,0.000349,0.000937,-0.000758,-0.002369,0.002039,0.039418,-0.011411,0.073960,0.001891,0.001067,-0.004250,-0.007754,-0.015570,-0.008060,0.038896,-0.000492,0.013714,0.004247
5.470000,0.306365,0.000236,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000043,0.000929,-0.000330,-0.001842,-0.000045,-0.000003,-0.000147,0.000342,-0.000111,-0.000787,0.000316,0.043079,-0.001363,0.086039,-0.000711,-0.002112,-0.000792,-0.001219,-0.021886,-0.000516,0.048245,-0.000985,0.018718,0.000791
5.471000,0.306365,0.000235,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000042,0.000928,-0.000333,-0.001839,-0.000035,-0.000087,-0.000480,0.000398,0.000381,-0.001080,-0.003043,0.044707,0.005405,0.084848,-0.002690,-0.001517,0.005962,0.007607,-0.020678,0.007853,0.047298,-0.001552,0.018356,-0.005957
5.472000,0.306366,0.000236,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000043,0.000928,-0.000333,-0.001837,-0.000040,0.000248,-0.000066,0.000179,-0.000000,-0.000309,-0.000587,0.037910,-0.002942,0.089187,-0.001163,-0.003056,0.001035,0.000125,-0.024584,0.000581,0.050008,-0.001772,0.018848,-0.001035
5.473000,0.306365,0.000236,0.485868,0.306723,0.000193,0.486799,0.000358,-0.000043,0.000931,-0.000332,-0.001844,-0.000043,-0.000062,0.000165,-0.000712,0.000697,0.001556,0.000864,0.044155,-0.007549,0.107309,-0.003951,-0.006800,-0.001881,-0.004203,-0.032927,-0.001002,0.063104,-0.005522,0.025496,0.001884
5.474000,0.306365,0.000235,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000042,0.000928,-0.000330,-0.001836,-0.000044,0.000065,-0.000403,0.000314,-0.000211,-0.001057,0.000354,0.041605,0.003835,0.086498,-0.000313,-0.001557,-0.000863,0.000302,-0.021698,0.000839,0.047718,0.000507,0.017894,0.000863
5.475000,0.306365,0.000234,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000041,0.000928,-0.000333,-0.001839,-0.000037,0.000165,-0.000449,0.000252,0.000250,-0.000374,-0.001886,0.039663,0.004851,0.087732,-0.002166,-0.002932,0.003644,0.005120,-0.023747,0.005664,0.049423,-0.001140,0.018963,-0.003641
5.476000,0.306365,0.000236,0.485870,0.306723,0.000193,0.486799,0.000358,-0.000043,0.000929,-0.000334,-0.001845,-0.000038,-0.000012,0.000145,-0.000115,0.000212,0.000545,-0.000783,0.043234,-0.007147,0.095237,-0.002018,-0.004780,0.001432,-0.000767,-0.027348,0.000101,0.055272,-0.003512,0.022223,-0.001432
5.477000,0.306366,0.000235,0.485870,0.306723,0.000193,0.486799,0.000358,-0.000042,0.000929,-0.000335,-0.001841,-0.000039,0.000127,-0.000195,-0.000227,0.000382,0.000682,-0.000178,0.040353,-0.000267,0.097439,-0.002699,-0.005046,0.000220,0.000128,-0.028729,0.001959,0.056206,-0.002743,0.022076,-0.000218
5.478000,0.306365,0.000234,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000041,0.000928,-0.000333,-0.001840,-0.000037,0.000107,-0.000205,0.000064,-0.000471,-0.000611,0.000366,0.040822,-0.000041,0.091568,0.000718,-0.002458,-0.000862,-0.000884,-0.024271,-0.001148,0.050909,0.000724,0.019074,0.000858
5.479000,0.306365,0.000236,0.485871,0.306723,0.000193,0.486799,0.000358,-0.000043,0.000928,-0.000332,-0.001838,-0.000043,-0.000169,0.000451,-0.000089,-0.000679,-0.000137,0.001406,0.046299,-0.013328,0.094608,0.001556,-0.003404,-0.002962,-0.007057,-0.025311,-0.007541,0.053992,-0.001231,0.021441,0.002956
5.480000,0.306366,0.000233,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000040,0.000928,-0.000335,-0.001840,-0.000032,0.000156,-0.000716,-0.000122,0.000745,0.000467,-0.002953,0.039779,0.010310,0.095241,-0.004152,-0.004615,0.005795,0.008944,-0.027714,0.010361,0.054663,-0.001981,0.021326,-0.005790
5.481000,0.306365,0.000233,0.485869,0.306723,0.000193,0.486799,0.000358,-0.000040,0.000930,-0.000332,-0.001846,-0.000034,0.000105,-0.000307,-0.000558,0.000497,0.001518,-0.001175,0.040846,0.002142,0.104183,-0.003149,-0.006727,0.002229,0.002876,-0.032402,0.004480,0.061130,-0.002689,0.024449,-0.002228
5.482000,0.306366,0.000233,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000040,0.000929,-0.000332,-0.001839,-0.000034,0.000042,-0.000408,-0.000178,-0.000265,0.000183,-0.001028,0.042023,0.004178,0.096424,-0.000102,-0.004045,0.001939,0.003209,-0.027162,0.002780,0.054941,0.000786,0.021336,-0.001942
5.483000,0.306366,0.000233,0.485873,0.306723,0.000193,0.486799,0.000357,-0.000040,0.000926,-0.000335,-0.001832,-0.000037,0.000220,-0.000410,0.000905,0.000424,-0.002436,0.000412,0.038396,0.004244,0.074524,-0.002869,0.001209,-0.000955,0.000337,-0.015756,0.002718,0.038889,-0.001964,0.013402,0.000961
5.484000,0.306367,0.000233,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000040,0.000928,-0.000334,-0.001839,-0.000037,0.000237,-0.000025,-0.000244,-0.000161,0.001205,0.000406,0.037991,-0.003536,0.097688,-0.000526,-0.006087,-0.000944,-0.002036,-0.030207,-0.001459,0.057059,-0.001256,0.022643,0.000940
5.485000,0.306367,0.000231,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000038,0.000928,-0.000336,-0.001837,-0.000028,0.000045,-0.000689,-0.000203,0.000588,0.000440,-0.002842,0.041872,0.009954,0.096842,-0.003528,-0.004554,0.005586,0.008626,-0.027824,0.009656,0.055628,-0.001431,0.021847,-0.005583
5.486000,0.306366,0.000231,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000038,0.000928,-0.000338,-0.001837,-0.000028,-0.000139,-0.000650,-0.000271,0.001181,0.000386,-0.001888,0.045603,0.009236,0.098238,-0.005907,-0.004446,0.003677,0.006497,-0.027572,0.009759,0.056657,-0.003957,0.022648,-0.003668
5.487000,0.306366,0.000232,0.485872,0.306723,0.000193,0.486799,0.000357,-0.000039,0.000928,-0.000338,-0.001839,-0.000031,-0.000066,-0.000160,0.000102,0.000835,-0.000121,-0.000357,0.044219,-0.000654,0.090719,-0.004525,-0.003435,0.000606,0.000395,-0.024468,0.003400,0.051922,-0.004651,0.020690,-0.000599
5.488000,0.306366,0.000233,0.485872,0.306723,0.000193,0.486799,0.000357,-0.000040,0.000927,-0.000337,-0.001835,-0.000040,0.000063,0.000312,0.000113,0.000119,-0.000591,0.002891,0.041551,-0.010227,0.090478,-0.001656,-0.002489,-0.005923,-0.009066,-0.023856,-0.006351,0.050519,-0.003785,0.019167,0.005924
5.489000,0.306367,0.000231,0.485873,0.306723,0.000193,0.486799,0.000356,-0.000038,0.000926,-0.000338,-0.001832,-0.000029,0.000050,-0.000143,0.000750,0.000470,-0.001825,-0.000989,0.041738,-0.000947,0.077581,-0.003063,-0.000014,0.001876,0.001575,-0.017403,0.003167,0.041984,-0.003255,0.015595,-0.001870
5.490000,0.306366,0.000229,0.485872,0.306723,0.000193,0.486799,0.000357,-0.000036,0.000928,-0.000339,-0.001837,-0.000023,-0.000081,-0.000856,-0.000220,0.000076,0.000725,-0.002742,0.044432,0.013567,0.097146,-0.001490,-0.005122,0.005403,0.009549,-0.028095,0.009257,0.056670,0.001368,0.022981,-0.005404
5.491000,0.306366,0.000229,0.485873,0.306723,0.000193,0.486799,0.000357,-0.000036,0.000926,-0.000342,-0.001832,-0.000023,-0.000011,-0.000503,0.000311,0.000682,-0.000901,-0.001810,0.043008,0.006483,0.086388,-0.003923,-0.001861,0.003538,0.005515,-0.021753,0.007363,0.048149,-0.002553,0.018479,-0.003532
5.492000,0.306367,0.000228,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000035,0.000928,-0.000340,-0.001836,-0.000027,0.000141,-0.000204,-0.000376,-0.000174,0.000831,0.000679,0.039917,0.000545,0.100292,-0.000493,-0.005334,-0.001451,-0.001294,-0.029958,-0.000519,0.057783,-0.000362,0.022523,0.001448
5.493000,0.306366,0.000229,0.485874,0.306723,0.000193,0.486799,0.000357,-0.000036,0.000925,-0.000339,-0.001830,-0.000026,-0.000211,-0.000229,0.000508,-0.000558,-0.001257,-0.000292,0.047069,0.001024,0.082392,0.001047,-0.001147,0.000494,0.000797,-0.019194,-0.000077,0.046073,0.001273,0.018273,-0.000497
5.494000,0.306366,0.000229,0.485873,0.306723,0.000193,0.486799,0.000357,-0.000036,0.000926,-0.000340,-0.001832,-0.000027,0.000016,-0.000060,0.000163,0.000069,-0.000460,0.000042,0.042480,-0.002399,0.089331,-0.001466,-0.002744,-0.000178,-0.000922,-0.023617,0.000116,0.050353,-0.001959,0.019512,0.000178
5.495000,0.306367,0.000227,0.485870,0.306723,0.000193,0.486799,0.000356,-0.000034,0.000929,-0.000342,-0.001841,-0.000017,0.000053,-0.000844,-0.000519,0.000694,0.001636,-0.003251,0.041724,0.013519,0.103313,-0.003971,-0.006955,0.006442,0.010574,-0.032232,0.011730,0.061061,-0.001124,0.024782,-0.006439
5.496000,0.306366,0.000225,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000032,0.000928,-0.000344,-0.001837,-0.000014,-0.000219,-0.000623,-0.000311,0.000621,0.000626,-0.001020,0.047250,0.009247,0.099045,-0.003688,-0.004927,0.001992,0.004815,-0.028048,0.007002,0.057731,-0.001733,0.023548,-0.001988
5.497000,0.306367,0.000225,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000032,0.000928,-0.000344,-0.001836,-0.000018,0.000272,-0.000629,-0.000174,0.000212,0.000101,-0.000491,0.037277,0.009405,0.096257,-0.002052,-0.003873,0.000921,0.003794,-0.027665,0.005138,0.054078,-0.000061,0.020150,-0.000920
5.498000,0.306368,0.000225,0.485872,0.306723,0.000193,0.486799,0.000355,-0.000032,0.000927,-0.000345,-0.001835,-0.000021,0.000268,-0.000888,0.000386,0.002343,-0.000775,-0.000524,0.037294,0.014568,0.084963,-0.010581,-0.002120,0.000974,0.005426,-0.022442,0.012887,0.046990,-0.007507,0.017410,-0.000955
5.499000,0.306366,0.000222,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000029,0.000928,-0.000347,-0.001837,-0.000009,-0.000049,-0.001345,-0.000097,0.003037,0.000042,-0.004321,0.043779,0.024009,0.094775,-0.013359,-0.003758,0.008612,0.015959,-0.026105,0.023317,0.054092,-0.008310,0.021264,-0.008588
5.500000,0.306366,0.000222,0.485870,0.306723,0.000193,0.486799,0.000357,-0.000029,0.000929,-0.000349,-0.001839,-0.000007,-0.000081,-0.001190,-0.000563,0.002318,0.001472,-0.003411,0.044424,0.020957,0.104157,-0.010496,-0.006623,0.006796,0.013209,-0.031744,0.019018,0.061468,-0.006085,0.025089,-0.006780
5.501000,0.306367,0.000220,0.485872,0.306723,0.000193,0.486799,0.000356,-0.000027,0.000927,-0.000349,-0.001834,-0.000006,-0.000033,-0.001004,0.000317,0.000594,-0.001292,-0.002212,0.043418,0.017334,0.086399,-0.003596,-0.001085,0.004402,0.009704,-0.020921,0.011267,0.047431,0.000056,0.017789,-0.004396
5.502000,0.306367,0.000221,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000028,0.000928,-0.000351,-0.001836,-0.000011,0.000113,-0.000574,0.000062,0.000935,-0.000542,0.000086,0.040432,0.008726,0.091565,-0.004967,-0.002587,-0.000209,0.002455,-0.024458,0.006183,0.050984,-0.003118,0.019118,0.000217
5.503000,0.306367,0.000220,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000027,0.000928,-0.000352,-0.001838,-0.000009,-0.000082,-0.001253,-0.000024,0.002892,0.000385,-0.002125,0.044368,0.022328,0.093299,-0.012800,-0.004447,0.004219,0.011050,-0.026246,0.019271,0.054159,-0.008097,0.021952,-0.004196
5.504000,0.306367,0.000217,0.485872,0.306723,0.000193,0.486799,0.000356,-0.000024,0.000927,-0.000355,-0.001836,0.000003,0.000103,-0.001863,0.000076,0.002704,0.000258,-0.005356,0.040657,0.034828,0.091204,-0.012056,-0.004188,0.010721,0.021381,-0.025927,0.027393,0.052436,-0.004735,0.020722,-0.010699
5.505000,0.306367,0.000219,0.485872,0.306723,0.000193,0.486799,0.000357,-0.000026,0.000927,-0.000356,-0.001832,-0.000001,-0.000066,-0.000887,0.000174,0.002415,-0.000893,-0.002357,0.044106,0.015175,0.089191,-0.010906,-0.001877,0.004710,0.009350,-0.022459,0.015955,0.049622,-0.007709,0.018968,-0.004689
5.506000,0.306368,0.000217,0.485872,0.306723,0.000193,0.486799,0.000355,-0.000024,0.000927,-0.000358,-0.001835,0.000001,0.000212,-0.000923,0.000276,0.001692,-0.000325,-0.001855,0.038403,0.016063,0.087154,-0.008019,-0.003020,0.003711,0.008622,-0.023850,0.013493,0.049072,-0.004634,0.018734,-0.003698
5.507000,0.306367,0.000215,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000022,0.000928,-0.000357,-0.001837,0.000001,-0.000002,-0.000727,-0.000341,0.001273,0.000896,-0.000833,0.042764,0.012323,0.099613,-0.006340,-0.005466,0.001669,0.005436,-0.029449,0.009649,0.057960,-0.003736,0.023191,-0.001661
5.508000,0.306368,0.000215,0.485872,0.306723,0.000193,0.486799,0.000356,-0.000022,0.000927,-0.000358,-0.001833,0.000004,0.000093,-0.000480,0.000250,-0.000153,-0.001024,-0.000979,0.040817,0.007418,0.087694,-0.000641,-0.001618,0.001973,0.004237,-0.022246,0.004240,0.048241,0.000929,0.017891,-0.001973
5.509000,0.306367,0.000212,0.485872,0.306723,0.000193,0.486799,0.000356,-0.000019,0.000927,-0.000358,-0.001835,0.000013,-0.000045,-0.000706,0.000122,0.000738,-0.000173,-0.002714,0.043600,0.012205,0.090281,-0.004205,-0.003325,0.005474,0.009204,-0.024320,0.010789,0.051525,-0.001634,0.020406,-0.005468
5.510000,0.306368,0.000212,0.485872,0.306723,0.000193,0.486799,0.000355,-0.000019,0.000927,-0.000362,-0.001834,0.000017,0.000077,-0.000458,0.000126,0.000376,-0.000624,-0.002107,0.041114,0.007278,0.090199,-0.002770,-0.002420,0.004271,0.006492,-0.023769,0.007324,0.050263,-0.001233,0.018973,-0.004267
5.511000,0.306367,0.000210,0.485871,0.306723,0.000193,0.486799,0.000356,-0.000017,0.000928,-0.000363,-0.001835,0.000014,0.000065,-0.001478,-0.000349,0.001820,0.000697,-0.002152,0.041381,0.027807,0.099767,-0.008551,-0.005064,0.004355,0.012867,-0.029309,0.018140,0.057447,-0.002694,0.022507,-0.004342
5.512000,0.306367,0.000210,0.485871,0.306723,0.000193,0.486799,0.000357,-0.000017,0.000928,-0.000366,-0.001836,0.000015,-0.000304,-0.001168,-0.000676,0.002257,0.001623,-0.001561,0.048869,0.021673,0.106305,-0.010308,-0.006917,0.003174,0.009808,-0.032019,0.016561,0.063349,-0.005738,0.026511,-0.003159
5.513000,0.306367,0.000210,0.485872,0.306723,0.000193,0.486799,0.000356,-0.000017,0.000927,-0.000366,-0.001834,0.000020,0.000145,-0.000712,-0.000007,0.001060,-0.000075,-0.002261,0.039794,0.012589,0.092872,-0.005521,-0.003517,0.004591,0.008439,-0.025886,0.011221,0.052448,-0.002866,0.020024,-0.004583
5.514000,0.306367,0.000208,0.485874,0.306723,0.000193,0.486799,0.000356,-0.000015,0.000925,-0.000366,-0.001827,0.000022,0.000070,-0.000671,0.000861,0.000145,-0.002278,-0.001622,0.041315,0.011904,0.075256,-0.001864,0.000900,0.003322,0.006959,-0.015842,0.007514,0.039918,0.000646,0.014386,-0.003317
5.515000,0.306367,0.000209,0.485874,0.306723,0.000193,0.486799,0.000356,-0.000016,0.000925,-0.000369,-0.001827,0.000019,0.000010,0.000185,0.000094,0.001256,-0.000913,0.000485,0.042496,-0.005255,0.090657,-0.006314,-0.001828,-0.000903,-0.002522,-0.023101,0.002107,0.050062,-0.007405,0.018716,0.000914
5.516000,0.306369,0.000203,0.485873,0.306723,0.000193,0.486799,0.000354,-0.000010,0.000926,-0.000369,-0.001832,0.000028,0.000313,-0.001355,0.000003,0.000484,0.000548,-0.001904,0.036267,0.026107,0.092523,-0.003227,-0.004761,0.003905,0.011894,-0.027568,0.013498,0.053073,0.002273,0.020494,-0.003902
