time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.020000,0.306893,0.000220,0.486527,0.306893,0.000220,0.486527,0.306893,0.000215,0.486623,-0.000001,0.000000,0.000000,-0.000033,-0.000223,-0.000006,-0.000585,0.000236,-0.005316,0.000000,0.000000,0.000000,0.003103,0.012910,0.000082,0.011638,-0.004716,0.106326,0.011638,-0.004716,0.106326,-0.012543,-0.039400,-0.000270,-0.012543,-0.039400,-0.000270,-0.188487,-0.070350,0.128011,0.091071,0.071843,0.051114,-0.101093,-0.188487,-0.070350,0.128011,0.091071,0.071843,0.051114,-0.101093
0.021000,0.306893,0.000217,0.486519,0.306893,0.000217,0.486519,0.306893,0.000215,0.486623,-0.000000,0.000000,0.000000,-0.000040,-0.000242,0.000006,-0.000825,-0.000689,-0.005708,0.000000,0.000000,0.000000,0.003105,0.013969,-0.004216,0.016472,0.013787,0.114170,0.016472,0.013787,0.114170,-0.012580,-0.042636,0.012673,-0.012580,-0.042636,0.012673,-0.170343,-0.075271,0.143524,0.098634,0.075907,0.056048,-0.114297,-0.170343,-0.075271,0.143524,0.098634,0.075907,0.056048,-0.114297
0.022000,0.306894,0.000221,0.486515,0.306893,0.000221,0.486515,0.306893,0.000215,0.486623,-0.000001,0.000000,0.000000,-0.000043,-0.000252,-0.000008,-0.000814,0.000210,-0.004747,0.000000,0.000000,0.000000,0.001913,0.011845,0.000744,0.016167,-0.004191,0.094937,0.016167,-0.004191,0.094937,-0.007821,-0.036291,-0.002266,-0.007821,-0.036291,-0.002266,-0.189641,-0.063031,0.122984,0.083176,0.076362,0.047961,-0.098725,-0.189641,-0.063031,0.122984,0.083176,0.076362,0.047961,-0.098725
0.023000,0.306893,0.000223,0.486508,0.306893,0.000223,0.486508,0.306893,0.000215,0.486623,0.000000,0.000000,0.000000,-0.000052,-0.000265,-0.000006,-0.000732,0.000136,-0.005733,0.000000,0.000000,0.000000,0.002059,0.013535,-0.000803,0.014644,-0.002727,0.114658,0.014644,-0.002727,0.114658,-0.008443,-0.041399,0.002385,-0.008443,-0.041399,0.002385,-0.184947,-0.074461,0.127449,0.097391,0.076229,0.054473,-0.103598,-0.184947,-0.074461,0.127449,0.097391,0.076229,0.054473,-0.103598
0.024000,0.306891,0.000224,0.486503,0.306893,0.000224,0.486503,0.306893,0.000215,0.486623,0.000001,0.000000,0.000000,-0.000059,-0.000280,0.000001,-0.000720,0.000113,-0.006045,0.000000,0.000000,0.000000,0.000813,0.015352,-0.002086,0.014573,-0.002255,0.120900,0.014573,-0.002255,0.120900,-0.003488,-0.046897,0.006261,-0.003488,-0.046897,0.006261,-0.181584,-0.081900,0.127256,0.105823,0.081576,0.060500,-0.107835,-0.181584,-0.081900,0.127256,0.105823,0.081576,0.060500,-0.107835
0.025000,0.306890,0.000226,0.486497,0.306893,0.000226,0.486497,0.306893,0.000215,0.486623,0.000003,0.000000,0.000000,-0.000065,-0.000293,-0.000008,-0.000179,0.000900,-0.005441,0.000000,0.000000,0.000000,0.005267,0.014532,0.000017,0.003886,-0.017994,0.108821,0.003886,-0.017994,0.108821,-0.021328,-0.044475,-0.000086,-0.021328,-0.044475,-0.000086,-0.189406,-0.077379,0.128087,0.096311,0.058898,0.054766,-0.099654,-0.189406,-0.077379,0.128087,0.096311,0.058898,0.054766,-0.099654
0.026000,0.306889,0.000227,0.486494,0.306893,0.000227,0.486494,0.306893,0.000215,0.486623,0.000003,0.000000,0.000000,-0.000068,-0.000296,-0.000003,-0.000704,0.001611,-0.004559,0.000000,0.000000,0.000000,0.008004,0.010880,-0.002451,0.014498,-0.032221,0.091180,0.014498,-0.032221,0.091180,-0.032292,-0.033530,0.007342,-0.032292,-0.033530,0.007342,-0.185917,-0.059359,0.136181,0.078422,0.044740,0.044504,-0.106837,-0.185917,-0.059359,0.136181,0.078422,0.044740,0.044504,-0.106837
0.027000,0.306889,0.000227,0.486485,0.306893,0.000227,0.486485,0.306893,0.000215,0.486623,0.000004,0.000000,0.000000,-0.000073,-0.000316,-0.000001,-0.000874,0.000828,-0.005290,0.000000,0.000000,0.000000,0.004975,0.012624,-0.002189,0.017950,-0.016558,0.105804,0.017950,-0.016558,0.105804,-0.020192,-0.038819,0.006561,-0.020192,-0.038819,0.006561,-0.183327,-0.068634,0.133107,0.091058,0.060791,0.051804,-0.106845,-0.183327,-0.068634,0.133107,0.091058,0.060791,0.051804,-0.106845
0.028000,0.306887,0.000231,0.486483,0.306893,0.000231,0.486483,0.306893,0.000215,0.486623,0.000006,0.000000,0.000000,-0.000080,-0.000316,-0.000012,-0.001160,0.001125,-0.004003,0.000000,0.000000,0.000000,0.003027,0.007949,0.002108,0.023879,-0.022508,0.080052,0.023879,-0.022508,0.080052,-0.012428,-0.024794,-0.006374,-0.012428,-0.024794,-0.006374,-0.199175,-0.045751,0.117243,0.065645,0.067814,0.036778,-0.094500,-0.199175,-0.045751,0.117243,0.065645,0.067814,0.036778,-0.094500
0.029000,0.306887,0.000230,0.486474,0.306893,0.000230,0.486474,0.306893,0.000215,0.486623,0.000006,0.000000,0.000000,-0.000081,-0.000335,-0.000005,-0.001144,0.001327,-0.005664,0.000000,0.000000,0.000000,-0.001345,0.012557,0.005901,0.023627,-0.026542,0.113274,0.023627,-0.026542,0.113274,0.005055,-0.038677,-0.017724,0.005055,-0.038677,-0.017724,-0.208899,-0.069933,0.093639,0.095168,0.083135,0.053528,-0.081603,-0.208899,-0.069933,0.093639,0.095168,0.083135,0.053528,-0.081603
