time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
9.144000,0.294183,-0.000147,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016336,-0.000523,-0.012272,0.000374,-0.000149,-0.000007,0.000111,0.000000,0.000000,0.000000,-0.000565,-0.000648,-0.001076,1.256313,0.016526,1.632492,0.000409,-0.034547,0.004889,0.009935,-0.342075,0.008257,0.975706,0.004285,0.439594,-0.004929
9.145000,0.294184,-0.000146,0.470488,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016333,-0.000524,-0.012265,0.000370,0.000016,-0.000009,0.000622,0.000000,0.000000,0.000000,0.000107,-0.001402,-0.000033,1.254621,0.016486,1.627066,-0.001947,-0.031889,0.001226,0.006259,-0.338052,0.007500,0.970261,0.001995,0.436122,-0.001234
9.146000,0.294183,-0.000145,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000527,-0.012272,0.000367,-0.000034,0.000322,-0.000564,0.000000,0.000000,0.000000,0.000091,0.000968,0.002584,1.255162,0.013052,1.639269,-0.001900,-0.040204,-0.007943,-0.003921,-0.349885,0.000230,0.984408,0.001524,0.445601,0.007925
9.147000,0.294183,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000528,-0.012274,0.000373,-0.000156,0.000101,-0.000661,0.000000,0.000000,0.000000,0.000283,0.001475,-0.000059,1.256436,0.015358,1.640348,-0.002573,-0.041985,0.001326,0.006028,-0.351810,0.007692,0.986867,0.001141,0.447733,-0.001337
9.148000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016336,-0.000524,-0.012271,0.000370,-0.000136,0.000262,0.000200,0.000000,0.000000,0.000000,-0.000294,-0.001051,0.000128,1.256219,0.013707,1.631616,-0.000546,-0.033133,0.000662,0.004877,-0.340416,0.005251,0.973870,0.002828,0.438091,-0.000689
9.149000,0.294184,-0.000147,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016338,-0.000525,-0.012277,0.000370,-0.000001,-0.000070,-0.000484,0.000000,0.000000,0.000000,0.000049,0.001062,-0.000078,1.254835,0.017107,1.638662,-0.001745,-0.040548,0.001381,0.006598,-0.350098,0.007645,0.984416,0.002332,0.445812,-0.001401
9.150000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000527,-0.012270,0.000365,0.000036,0.000034,0.000151,0.000000,0.000000,0.000000,-0.000188,-0.000737,0.001521,1.254472,0.015977,1.632114,-0.000924,-0.034230,-0.004228,0.000655,-0.341901,0.002902,0.974966,0.003031,0.438866,0.004204
9.151000,0.294183,-0.000148,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016338,-0.000527,-0.012277,0.000371,0.000006,-0.000222,-0.000560,0.000000,0.000000,0.000000,0.000101,0.001782,-0.000640,1.254788,0.018719,1.639405,-0.001936,-0.043065,0.003356,0.009048,-0.352840,0.009606,0.987275,0.002442,0.448381,-0.003375
9.152000,0.294183,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000524,-0.012273,0.000371,-0.000212,0.000378,-0.000039,0.000000,0.000000,0.000000,-0.000836,0.000220,-0.000274,1.257035,0.012597,1.634084,0.001353,-0.037590,0.002074,0.005963,-0.345488,0.004475,0.979601,0.004467,0.442928,-0.002128
9.153000,0.294184,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016338,-0.000525,-0.012277,0.000370,0.000151,0.000053,-0.000098,0.000000,0.000000,0.000000,0.000334,0.000559,-0.000206,1.253289,0.015853,1.634762,-0.002743,-0.038785,0.001830,0.006677,-0.347399,0.008306,0.980604,0.001060,0.443390,-0.001835
9.154000,0.294183,-0.000147,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016338,-0.000524,-0.012277,0.000368,-0.000153,-0.000195,-0.000204,0.000000,0.000000,0.000000,0.000207,0.000845,0.000260,1.256423,0.018393,1.635822,-0.002298,-0.039788,0.000195,0.005791,-0.348282,0.007634,0.982536,0.002074,0.445147,-0.000207
9.155000,0.294183,-0.000147,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000530,-0.012279,0.000372,0.000178,-0.000177,0.000245,0.000000,0.000000,0.000000,0.000400,-0.000230,-0.000596,1.253081,0.018218,1.631293,-0.002989,-0.036034,0.003204,0.008747,-0.343655,0.010126,0.976188,0.001282,0.440296,-0.003203
9.156000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016336,-0.000527,-0.012274,0.000371,-0.000250,0.000046,-0.000027,0.000000,0.000000,0.000000,0.000261,-0.000008,-0.000349,1.257416,0.015936,1.633896,-0.002493,-0.036793,0.002333,0.007205,-0.344581,0.008486,0.978767,0.001317,0.442197,-0.002339
9.157000,0.294183,-0.000145,0.470482,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000162,0.016339,-0.000522,-0.012279,0.000369,-0.000066,0.000560,-0.000474,0.000000,0.000000,0.000000,-0.001133,0.000820,0.000249,1.255527,0.010634,1.638618,0.002401,-0.039705,0.000237,0.003547,-0.349148,0.001869,0.983647,0.005142,0.445112,-0.000307
9.158000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000524,-0.012273,0.000364,0.000147,0.000039,0.000494,0.000000,0.000000,0.000000,0.000094,-0.000982,0.001853,1.253359,0.015952,1.628667,-0.001901,-0.033382,-0.005393,-0.000517,-0.340192,0.002826,0.972342,0.002070,0.437489,0.005382
9.159000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016335,-0.000524,-0.012273,0.000372,0.000187,-0.000070,0.000635,0.000000,0.000000,0.000000,0.000084,-0.001304,-0.000350,1.253009,0.017065,1.627179,-0.001864,-0.032258,0.002341,0.007545,-0.338676,0.008367,0.970463,0.002177,0.436155,-0.002350
9.160000,0.294183,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016337,-0.000527,-0.012276,0.000373,0.000010,-0.000115,-0.000124,0.000000,0.000000,0.000000,0.000010,0.000101,-0.001171,1.254749,0.017467,1.634984,-0.001617,-0.037184,0.005218,0.010539,-0.345662,0.010251,0.979305,0.002453,0.442112,-0.005235
9.161000,0.294184,-0.000148,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016337,-0.000527,-0.012275,0.000376,0.000032,-0.000534,0.000159,0.000000,0.000000,0.000000,0.000929,-0.000252,-0.002199,1.254490,0.021844,1.632090,-0.004833,-0.035942,0.008825,0.015436,-0.343607,0.016377,0.976662,0.000080,0.440566,-0.008800
9.162000,0.294182,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000523,-0.012275,0.000367,-0.000247,-0.000235,-0.000044,0.000000,0.000000,0.000000,-0.000487,-0.000499,0.000748,1.257390,0.018773,1.634088,0.000134,-0.035080,-0.001516,0.004192,-0.342927,0.004801,0.977140,0.004617,0.440496,0.001478
9.163000,0.294185,-0.000147,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000165,0.016335,-0.000527,-0.012270,0.000373,0.000427,-0.000463,0.000752,0.000000,0.000000,0.000000,-0.000080,-0.001956,0.000031,1.250450,0.021120,1.625948,-0.001303,-0.029964,0.001010,0.007407,-0.336376,0.008271,0.967239,0.003617,0.433216,-0.001024
9.164000,0.294184,-0.000145,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016337,-0.000528,-0.012278,0.000372,-0.000012,0.000377,-0.000314,0.000000,0.000000,0.000000,0.000084,0.001445,-0.000786,1.254917,0.012445,1.636876,-0.001878,-0.041890,0.003867,0.007710,-0.350903,0.008021,0.984928,0.001171,0.447018,-0.003886
9.165000,0.294184,-0.000145,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016336,-0.000527,-0.012271,0.000369,-0.000092,0.000376,-0.000053,0.000000,0.000000,0.000000,-0.000549,-0.000433,0.000568,1.255713,0.012458,1.634120,0.000340,-0.035298,-0.000882,0.002965,-0.343389,0.003176,0.977147,0.003487,0.440364,0.000841
9.166000,0.294184,-0.000146,0.470488,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016333,-0.000526,-0.012267,0.000369,0.000072,0.000009,0.000752,0.000000,0.000000,0.000000,-0.000595,-0.001544,0.000480,1.254014,0.016210,1.625803,0.000502,-0.031396,-0.000572,0.004380,-0.337272,0.004396,0.969091,0.004425,0.435392,0.000533
9.167000,0.294184,-0.000145,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016334,-0.000526,-0.012269,0.000369,-0.000104,0.000197,0.000403,0.000000,0.000000,0.000000,-0.000402,-0.001029,0.000495,1.255856,0.014275,1.629416,-0.000172,-0.033205,-0.000626,0.003755,-0.339890,0.004272,0.972855,0.003348,0.437900,0.000595
9.168000,0.294184,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016337,-0.000525,-0.012274,0.000373,0.000134,-0.000177,-0.000536,0.000000,0.000000,0.000000,0.000376,0.001490,-0.000972,1.253450,0.018178,1.639013,-0.002892,-0.042035,0.004522,0.010053,-0.351878,0.010933,0.985875,0.001346,0.447035,-0.004528
9.169000,0.294184,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000527,-0.012274,0.000371,0.000039,0.000024,-0.000378,0.000000,0.000000,0.000000,0.000014,0.001231,0.000007,1.254425,0.016088,1.637425,-0.001627,-0.041129,0.001089,0.006005,-0.350369,0.007052,0.984357,0.002244,0.446202,-0.001111
9.170000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016336,-0.000525,-0.012273,0.000368,-0.000101,0.000272,-0.000108,0.000000,0.000000,0.000000,0.000468,0.000499,0.002044,1.255864,0.013579,1.634684,-0.003216,-0.038566,-0.006050,-0.001873,-0.346800,0.002636,0.980705,0.000277,0.443718,0.006051
9.171000,0.294184,-0.000146,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016335,-0.000525,-0.012269,0.000371,0.000122,0.000017,0.000274,0.000000,0.000000,0.000000,0.000296,-0.000790,-0.000416,1.253520,0.016194,1.630710,-0.002611,-0.034042,0.002568,0.007515,-0.341430,0.008808,0.973982,0.001245,0.438350,-0.002570
9.172000,0.294184,-0.000146,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016335,-0.000525,-0.012269,0.000369,-0.000096,0.001753,0.000068,0.000000,0.000000,0.000000,0.000467,-0.000526,0.005508,1.255737,-0.001203,1.632795,-0.003208,-0.034966,-0.018170,-0.018342,-0.342661,-0.010016,0.976209,-0.002562,0.439944,0.018173
9.173000,0.294183,-0.000147,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016335,-0.000527,-0.012272,0.000373,-0.000241,0.001032,0.000169,0.000000,0.000000,0.000000,0.000919,-0.000433,0.002774,1.257301,0.006079,1.631774,-0.004796,-0.035302,-0.008592,-0.006621,-0.342476,-0.000177,0.976269,-0.002824,0.440515,0.008615
9.174000,0.294184,-0.000148,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016336,-0.000525,-0.012275,0.000370,0.000055,0.000766,-0.000222,0.000000,0.000000,0.000000,-0.000452,0.000679,0.004053,1.254256,0.008868,1.635867,0.000006,-0.039200,-0.013075,-0.010280,-0.348008,-0.005898,0.981681,0.002660,0.444119,0.013034
9.175000,0.294184,-0.000146,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016335,-0.000524,-0.012271,0.000368,0.000126,0.001210,0.000158,0.000000,0.000000,0.000000,-0.000280,-0.000197,0.003819,1.253543,0.004220,1.631939,-0.000592,-0.036125,-0.012264,-0.010839,-0.343876,-0.006309,0.976658,0.001067,0.440558,0.012234
9.176000,0.294184,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000527,-0.012275,0.000372,0.000110,0.000611,-0.000079,0.000000,0.000000,0.000000,-0.000233,0.000665,0.001175,1.253673,0.010214,1.634414,-0.000767,-0.039150,-0.002996,0.000192,-0.347609,0.001892,0.980861,0.001957,0.443812,0.002966
9.177000,0.294184,-0.000145,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016335,-0.000522,-0.012268,0.000370,0.000008,0.000790,0.000343,0.000000,0.000000,0.000000,-0.000975,-0.001238,0.001699,1.254736,0.008370,1.630032,0.001847,-0.032471,-0.004837,-0.002193,-0.339495,-0.001838,0.972262,0.004215,0.436985,0.004781
9.178000,0.294184,-0.000146,0.470487,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016334,-0.000529,-0.012267,0.000368,0.000095,0.000033,0.000037,0.000000,0.000000,0.000000,0.000670,-0.000178,0.001791,1.253822,0.016044,1.633026,-0.003929,-0.036180,-0.005163,-0.000260,-0.344205,0.004503,0.977256,0.000062,0.440760,0.005175
9.179000,0.294184,-0.000146,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016335,-0.000527,-0.012269,0.000368,-0.000115,0.000188,-0.000090,0.000000,0.000000,0.000000,0.000618,-0.000119,0.001537,1.255938,0.014499,1.634353,-0.003745,-0.036388,-0.004277,0.000173,-0.344515,0.004503,0.978380,-0.000096,0.441528,0.004286
9.180000,0.294184,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016337,-0.000526,-0.012275,0.000371,-0.000006,0.000152,-0.000916,0.000000,0.000000,0.000000,-0.000490,0.001972,0.000033,1.254815,0.014805,1.642883,0.000136,-0.043726,0.000998,0.005537,-0.354523,0.005308,0.989579,0.003742,0.449346,-0.001044
9.181000,0.294184,-0.000145,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000525,-0.012274,0.000369,-0.000162,0.000497,-0.000248,0.000000,0.000000,0.000000,-0.000505,0.000947,0.000528,1.256415,0.011291,1.636098,0.000193,-0.040137,-0.000740,0.002763,-0.348714,0.003032,0.983014,0.003094,0.445520,0.000697
9.182000,0.294185,-0.000147,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016335,-0.000533,-0.012270,0.000370,0.000176,-0.000308,0.000181,0.000000,0.000000,0.000000,0.001179,-0.000910,-0.000145,1.252948,0.019491,1.631706,-0.005725,-0.033623,0.001616,0.007533,-0.341384,0.011448,0.973954,-0.001154,0.437898,-0.001579
9.183000,0.294183,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016336,-0.000527,-0.012276,0.000363,0.000067,0.000092,0.000100,0.000000,0.000000,0.000000,0.000182,-0.000370,0.001617,1.254149,0.015394,1.632648,-0.002218,-0.035532,-0.004568,0.000144,-0.343404,0.003451,0.976475,0.001622,0.440145,0.004559
9.184000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016336,-0.000531,-0.012273,0.000371,-0.000102,0.000110,0.000235,0.000000,0.000000,0.000000,0.000306,-0.000624,-0.000396,1.255849,0.015251,1.631268,-0.002665,-0.034637,0.002501,0.007170,-0.341869,0.008520,0.975159,0.000997,0.439485,-0.002503
9.185000,0.294184,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016337,-0.000528,-0.012276,0.000372,-0.000131,-0.000131,-0.000559,0.000000,0.000000,0.000000,0.000411,0.001348,-0.000620,1.256121,0.017749,1.639324,-0.003024,-0.041544,0.003285,0.008691,-0.351111,0.010068,0.985898,0.001151,0.447135,-0.003289
9.186000,0.294183,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000529,-0.012275,0.000376,-0.000354,-0.000297,-0.000059,0.000000,0.000000,0.000000,0.000041,0.000167,-0.000681,1.258443,0.019414,1.634294,-0.001730,-0.037407,0.003511,0.009407,-0.345173,0.009768,0.979708,0.002787,0.443060,-0.003527
9.187000,0.294183,-0.000145,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016337,-0.000527,-0.012274,0.000366,0.000018,0.000228,0.000100,0.000000,0.000000,0.000000,0.000082,-0.000366,0.002445,1.254658,0.014022,1.632689,-0.001867,-0.035541,-0.007460,-0.003153,-0.343356,0.000822,0.976577,0.001746,0.440268,0.007447
9.188000,0.294183,-0.000145,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000162,0.016336,-0.000525,-0.012273,0.000367,-0.000038,0.000399,0.000047,0.000000,0.000000,0.000000,-0.000211,-0.000005,0.000105,1.255263,0.012233,1.633177,-0.000838,-0.036802,0.000732,0.004513,-0.344676,0.005070,0.978144,0.002227,0.441690,-0.000759
9.189000,0.294183,-0.000147,0.470487,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016334,-0.000528,-0.012266,0.000374,0.000024,-0.000230,0.000477,0.000000,0.000000,0.000000,-0.000825,-0.001353,-0.001626,1.254603,0.018727,1.628613,0.001306,-0.032061,0.006814,0.012508,-0.338680,0.009561,0.971154,0.005603,0.436413,-0.006862
9.190000,0.294183,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016338,-0.000526,-0.012276,0.000369,-0.000060,0.000182,-0.000867,0.000000,0.000000,0.000000,0.000141,0.002066,0.000539,1.255487,0.014532,1.642477,-0.002073,-0.044059,-0.000782,0.003676,-0.354643,0.005647,0.989815,0.001514,0.449790,0.000762
9.191000,0.294183,-0.000145,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016337,-0.000525,-0.012274,0.000367,0.000049,0.000400,-0.000272,0.000000,0.000000,0.000000,-0.000137,0.000727,0.001989,1.254377,0.012277,1.636457,-0.001093,-0.039369,-0.005862,-0.002068,-0.348332,0.000811,0.982140,0.002122,0.444357,0.005835
9.192000,0.294183,-0.000148,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016336,-0.000525,-0.012272,0.000379,-0.000031,-0.000490,0.000252,0.000000,0.000000,0.000000,0.000165,-0.000483,-0.002362,1.255199,0.021397,1.631097,-0.002151,-0.035126,0.009404,0.015884,-0.342397,0.014661,0.975473,0.002653,0.439814,-0.009412
9.193000,0.294184,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016338,-0.000527,-0.012277,0.000372,0.000146,0.000357,-0.000187,0.000000,0.000000,0.000000,0.000116,0.000884,0.001256,1.253357,0.012796,1.635655,-0.001986,-0.039927,-0.003278,0.000670,-0.348794,0.003376,0.982179,0.001285,0.444628,0.003261
9.194000,0.294183,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000526,-0.012274,0.000370,-0.000069,0.000021,0.000230,0.000000,0.000000,0.000000,0.000259,-0.000618,0.001179,1.255543,0.016173,1.631398,-0.002484,-0.034662,-0.003014,0.001928,-0.341974,0.004933,0.975207,0.001486,0.439462,0.003009
9.195000,0.294184,-0.000147,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016337,-0.000524,-0.012276,0.000368,0.000170,-0.000157,-0.000181,0.000000,0.000000,0.000000,-0.000907,0.000557,0.000920,1.253116,0.018061,1.635556,0.001602,-0.038774,-0.002115,0.003382,-0.347645,0.003099,0.980942,0.005951,0.443412,0.002056
9.196000,0.294184,-0.000147,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016336,-0.000526,-0.012271,0.000372,0.000037,0.000194,0.000043,0.000000,0.000000,0.000000,0.000015,-0.000184,-0.000809,1.254448,0.014472,1.633140,-0.001631,-0.036168,0.003948,0.008389,-0.344144,0.008505,0.977380,0.001837,0.440879,-0.003964
9.197000,0.294183,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000527,-0.012272,0.000374,-0.000160,-0.000268,0.000144,0.000000,0.000000,0.000000,-0.000193,-0.001044,-0.001741,1.256472,0.019086,1.632217,-0.000906,-0.033162,0.007215,0.013014,-0.340587,0.011569,0.974213,0.003460,0.438217,-0.007237
9.198000,0.294183,-0.000148,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016336,-0.000527,-0.012271,0.000372,-0.000164,-0.000275,0.000073,0.000000,0.000000,0.000000,-0.000085,-0.000425,-0.000432,1.256555,0.019273,1.632919,-0.001283,-0.035328,0.002629,0.008485,-0.342948,0.008801,0.976723,0.003220,0.440465,-0.002649
9.199000,0.294183,-0.000146,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000524,-0.012274,0.000364,-0.000007,0.000218,0.000127,0.000000,0.000000,0.000000,-0.000316,-0.000047,0.001925,1.254928,0.014187,1.632411,-0.000464,-0.036657,-0.005643,-0.001286,-0.344353,0.001070,0.977596,0.003145,0.441415,0.005612
9.200000,0.294183,-0.000146,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016338,-0.000524,-0.012276,0.000370,0.000085,0.000199,-0.000106,0.000000,0.000000,0.000000,-0.000408,0.000620,-0.000868,1.253979,0.014357,1.634820,-0.000144,-0.039000,0.004148,0.008555,-0.347535,0.007510,0.980938,0.003296,0.443752,-0.004186
9.201000,0.294183,-0.000147,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016336,-0.000525,-0.012273,0.000374,0.000044,-0.000016,0.000383,0.000000,0.000000,0.000000,-0.000069,-0.000793,-0.001233,1.254394,0.016609,1.629802,-0.001334,-0.034043,0.005435,0.010506,-0.341044,0.009935,0.973673,0.002549,0.438455,-0.005453
9.202000,0.294183,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016337,-0.000527,-0.012275,0.000372,-0.000047,-0.000220,-0.000007,0.000000,0.000000,0.000000,0.000170,0.000027,-0.000448,1.255326,0.018603,1.633781,-0.002178,-0.036920,0.002683,0.008340,-0.344965,0.009292,0.978555,0.002185,0.441871,-0.002693
9.203000,0.294183,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016336,-0.000523,-0.012271,0.000364,-0.000032,0.000355,0.000421,0.000000,0.000000,0.000000,-0.001095,-0.001097,0.002561,1.255168,0.012798,1.629367,0.002265,-0.032975,-0.007870,-0.003921,-0.339741,-0.002864,0.972511,0.005627,0.437525,0.007807
9.204000,0.294183,-0.000147,0.470483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016338,-0.000526,-0.012277,0.000372,0.000119,-0.000269,-0.000742,0.000000,0.000000,0.000000,0.000954,0.001910,-0.001179,1.253652,0.019151,1.641249,-0.004917,-0.043517,0.005243,0.011062,-0.353992,0.013209,0.988438,-0.000489,0.448749,-0.005225
9.205000,0.294184,-0.000148,0.470487,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016334,-0.000526,-0.012267,0.000374,0.000244,-0.000272,0.000499,0.000000,0.000000,0.000000,0.000191,-0.001046,-0.001049,1.252326,0.019266,1.628409,-0.002245,-0.033141,0.004793,0.010645,-0.340015,0.010969,0.971829,0.002208,0.436998,-0.004798
9.206000,0.294183,-0.000147,0.470484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016337,-0.000525,-0.012276,0.000368,-0.000084,-0.000138,-0.000463,0.000000,0.000000,0.000000,0.000350,0.001810,0.000790,1.255703,0.017867,1.638332,-0.002801,-0.043164,-0.001659,0.003782,-0.352496,0.006594,0.986996,0.001502,0.448587,0.001650
9.207000,0.294184,-0.000148,0.470487,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016334,-0.000527,-0.012267,0.000369,-0.000064,-0.000043,0.000536,0.000000,0.000000,0.000000,0.000470,-0.001859,0.000520,1.255458,0.016945,1.628067,-0.003226,-0.030294,-0.000714,0.004456,-0.336637,0.007269,0.969254,0.000856,0.434791,0.000723
9.208000,0.294184,-0.000146,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016335,-0.000523,-0.012270,0.000374,0.000346,0.000402,0.000168,0.000000,0.000000,0.000000,-0.000563,-0.000396,-0.000611,1.251280,0.012320,1.631839,0.000402,-0.035424,0.003262,0.007070,-0.343452,0.005896,0.975587,0.003431,0.439354,-0.003303
9.209000,0.294184,-0.000146,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016336,-0.000528,-0.012273,0.000377,0.000034,-0.000048,-0.000238,0.000000,0.000000,0.000000,0.000237,0.000895,-0.001091,1.254415,0.016837,1.635971,-0.002411,-0.039954,0.004950,0.010086,-0.348767,0.010467,0.982493,0.001535,0.444897,-0.004960
9.210000,0.294183,-0.000147,0.470485,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016336,-0.000525,-0.012271,0.000370,-0.000169,-0.000196,-0.000046,0.000000,0.000000,0.000000,0.000182,-0.000292,0.000682,1.256551,0.018400,1.634049,-0.002214,-0.035790,-0.001279,0.004319,-0.343743,0.006578,0.977719,0.002188,0.441028,0.001270
9.211000,0.294184,-0.000147,0.470486,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016335,-0.000525,-0.012270,0.000371,0.000003,-0.000081,0.000021,0.000000,0.000000,0.000000,0.000365,0.000135,0.000925,1.254781,0.017249,1.633278,-0.002852,-0.037281,-0.002124,0.003135,-0.345250,0.006130,0.978605,0.001327,0.442080,0.002122
