time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
7.210000,0.307258,-0.000210,0.486165,0.311862,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004604,0.000120,0.000609,-0.000104,0.000552,0.000193,-0.000094,0.000277,0.000037,0.000149,0.000000,0.000000,0.000699,0.000107,-0.001056,2.307089,0.054538,0.303819,-0.002759,0.001280,0.004276,0.021518,0.261291,0.023182,0.439041,0.008860,0.510789,-0.004278
7.211000,0.307259,-0.000209,0.486166,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004604,0.000119,0.000608,-0.000101,0.000555,0.000193,0.000116,0.000485,0.000333,0.000148,0.000000,0.000000,-0.000828,-0.000994,0.000149,2.302681,0.049780,0.297443,0.002596,0.005142,0.000058,0.015835,0.266440,0.014863,0.431597,0.013220,0.505434,-0.000058
7.212000,0.307258,-0.000210,0.486166,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000120,0.000609,-0.000103,0.000553,0.000196,-0.000187,0.000051,0.000085,0.000148,0.000000,0.000000,0.000063,-0.000154,0.000277,2.309198,0.059124,0.302601,-0.000531,0.002198,-0.000382,0.018270,0.262909,0.019806,0.437816,0.012062,0.510205,0.000381
7.213000,0.307258,-0.000210,0.486166,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000120,0.000608,-0.000100,0.000555,0.000187,-0.000017,0.000205,0.000101,0.000148,0.000000,0.000000,0.000041,-0.000611,0.002708,2.305717,0.055891,0.302203,-0.000443,0.003801,-0.008916,0.008741,0.264101,0.012654,0.435578,0.011485,0.507831,0.008914
7.214000,0.307258,-0.000210,0.486167,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000120,0.000608,-0.000101,0.000555,0.000191,0.000110,-0.000145,0.000378,0.000147,0.000000,0.000000,-0.000129,-0.000455,0.000290,2.303059,0.063024,0.296213,0.000147,0.003258,-0.000441,0.019408,0.264993,0.020555,0.432947,0.013558,0.507290,0.000440
7.215000,0.307258,-0.000210,0.486166,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000120,0.000609,-0.000102,0.000553,0.000197,-0.000155,-0.000097,-0.000103,0.000147,0.000000,0.000000,-0.000085,0.000253,-0.001774,2.308771,0.061953,0.306361,-0.000011,0.000775,0.006799,0.026320,0.260265,0.025439,0.440959,0.013161,0.511871,-0.006799
7.216000,0.307258,-0.000210,0.486167,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000119,0.000608,-0.000101,0.000555,0.000194,0.000054,0.000318,0.000023,0.000147,0.000000,0.000000,-0.000516,0.000169,0.000579,2.304585,0.053377,0.303374,0.001503,0.001075,-0.001447,0.015437,0.260844,0.015743,0.438708,0.012889,0.510424,0.001447
7.217000,0.307258,-0.000210,0.486165,0.311863,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004605,0.000120,0.000609,-0.000098,0.000550,0.000197,0.000064,0.000212,-0.000447,0.000146,0.000000,0.000000,-0.000343,0.001319,-0.000360,2.304302,0.055931,0.313690,0.000907,-0.002965,0.001850,0.019520,0.253586,0.019328,0.447589,0.012824,0.515315,-0.001848
7.218000,0.307258,-0.000211,0.486165,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000121,0.000609,-0.000098,0.000553,0.000193,-0.000000,0.000101,-0.000075,0.000146,0.000000,0.000000,0.000229,-0.000041,0.001078,2.305669,0.058358,0.305977,-0.001098,0.001803,-0.003194,0.015223,0.260935,0.017970,0.439354,0.011339,0.510154,0.003193
7.219000,0.307258,-0.000211,0.486165,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000121,0.000609,-0.000097,0.000552,0.000188,-0.000000,0.000017,-0.000050,0.000146,0.000000,0.000000,-0.000085,-0.000027,0.002448,2.305723,0.060152,0.305503,0.000007,0.001752,-0.008006,0.010963,0.261037,0.014370,0.439188,0.012831,0.510173,0.008005
7.220000,0.307258,-0.000211,0.486165,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000121,0.000610,-0.000100,0.000550,0.000190,0.000042,-0.000373,-0.000257,0.000145,0.000000,0.000000,-0.000260,0.000903,0.000010,2.304877,0.067897,0.309985,0.000610,-0.001511,0.000536,0.021884,0.256266,0.022505,0.444459,0.015045,0.513655,-0.000535
7.221000,0.307258,-0.000212,0.486166,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000122,0.000608,-0.000101,0.000556,0.000195,-0.000185,-0.000480,0.000395,0.000145,0.000000,0.000000,-0.000017,-0.001433,-0.002082,2.309805,0.070489,0.296115,-0.000245,0.006683,0.007872,0.030020,0.269480,0.029149,0.430341,0.014718,0.505277,-0.007874
7.222000,0.307258,-0.000212,0.486166,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000122,0.000609,-0.000098,0.000554,0.000198,-0.000038,-0.000046,0.000092,0.000145,0.000000,0.000000,0.000037,-0.000399,-0.001504,2.306801,0.061773,0.302425,-0.000423,0.003058,0.005857,0.025326,0.263456,0.025009,0.436564,0.012713,0.508826,-0.005858
7.223000,0.307258,-0.000210,0.486167,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004606,0.000120,0.000608,-0.000102,0.000556,0.000191,0.000047,0.000233,0.000324,0.000144,0.000000,0.000000,0.000464,-0.000822,0.000774,2.305069,0.055258,0.297385,-0.001931,0.004546,-0.002135,0.015327,0.266228,0.018296,0.432473,0.009851,0.506528,0.002132
7.224000,0.307258,-0.000211,0.486166,0.311864,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000121,0.000608,-0.000098,0.000556,0.000192,-0.000126,0.000063,0.000124,0.000144,0.000000,0.000000,-0.000131,-0.000548,0.000788,2.308819,0.059285,0.301521,0.000165,0.003585,-0.002182,0.016521,0.264571,0.018096,0.435868,0.012794,0.508641,0.002181
7.225000,0.307257,-0.000211,0.486166,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000121,0.000609,-0.000098,0.000552,0.000191,-0.000163,-0.000079,-0.000157,0.000144,0.000000,0.000000,0.000150,0.000971,0.000443,2.309740,0.062142,0.307506,-0.000819,-0.001745,-0.000976,0.018605,0.257541,0.020575,0.444146,0.012410,0.514694,0.000976
7.226000,0.307257,-0.000211,0.486165,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000121,0.000610,-0.000098,0.000551,0.000194,-0.000135,-0.000113,-0.000388,0.000143,0.000000,0.000000,0.000257,0.001025,-0.000762,2.309290,0.062849,0.312543,-0.001195,-0.001938,0.003248,0.023047,0.255729,0.024058,0.446661,0.012173,0.515237,-0.003248
7.227000,0.307257,-0.000211,0.486166,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000121,0.000609,-0.000098,0.000552,0.000198,0.000094,0.000156,0.000116,0.000143,0.000000,0.000000,0.000016,0.000305,-0.001336,2.304812,0.057437,0.302103,-0.000348,0.000587,0.005269,0.023403,0.260779,0.023126,0.438627,0.011878,0.510851,-0.005269
7.228000,0.307257,-0.000212,0.486165,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000121,0.000610,-0.000098,0.000551,0.000194,-0.000121,-0.000170,-0.000297,0.000143,0.000000,0.000000,-0.000037,0.000582,-0.001046,2.309245,0.064138,0.310803,-0.000164,-0.000385,0.004242,0.024437,0.257810,0.024453,0.444280,0.013472,0.513521,-0.004242
7.229000,0.307258,-0.000212,0.486166,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000122,0.000609,-0.000097,0.000553,0.000197,0.000181,-0.000060,0.000417,0.000142,0.000000,0.000000,-0.000215,-0.001327,-0.000623,2.302939,0.062121,0.296087,0.000463,0.006305,0.002773,0.022348,0.268057,0.022315,0.429828,0.013677,0.504207,-0.002775
7.230000,0.307258,-0.000212,0.486164,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000122,0.000610,-0.000100,0.000553,0.000193,0.000879,-0.000353,-0.000143,0.000142,0.000000,0.000000,0.000879,-0.003803,0.000765,2.288944,0.068200,0.308014,-0.003376,0.014970,-0.002098,0.019343,0.270907,0.023563,0.425000,0.011121,0.493649,0.002091
7.231000,0.307258,-0.000210,0.486166,0.311865,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000120,0.000609,-0.000100,0.000554,0.000189,0.000767,0.000552,0.000485,0.000142,0.000000,0.000000,-0.000458,-0.003861,0.002313,2.291288,0.048817,0.294608,0.001301,0.015174,-0.007529,0.007952,0.275595,0.010101,0.418762,0.011736,0.492754,0.007524
7.232000,0.307258,-0.000213,0.486164,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000123,0.000610,-0.000102,0.000550,0.000196,0.000657,-0.000601,0.000178,0.000141,0.000000,0.000000,0.001131,-0.002310,-0.000418,2.293615,0.073646,0.301526,-0.004267,0.009734,0.002049,0.025166,0.268380,0.028899,0.427771,0.011371,0.499298,-0.002055
7.233000,0.307258,-0.000213,0.486164,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004607,0.000123,0.000610,-0.000100,0.000550,0.000200,0.000641,-0.000391,-0.000038,0.000141,0.000000,0.000000,0.000362,-0.001382,-0.003391,2.293696,0.069196,0.305749,-0.001570,0.006486,0.012470,0.034218,0.263850,0.032912,0.433023,0.013111,0.502938,-0.012473
7.234000,0.307258,-0.000210,0.486165,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000120,0.000609,-0.000100,0.000553,0.000195,0.000294,0.000395,0.000095,0.000141,0.000000,0.000000,-0.000784,-0.002117,-0.000088,2.300929,0.052100,0.302816,0.002441,0.009069,0.000892,0.017383,0.268445,0.016319,0.429984,0.013551,0.501612,-0.000893
7.235000,0.307258,-0.000211,0.486164,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000121,0.000610,-0.000103,0.000550,0.000192,0.000207,-0.000039,-0.000139,0.000140,0.000000,0.000000,0.000108,-0.000503,0.001194,2.302741,0.061097,0.307773,-0.000687,0.003411,-0.003605,0.015653,0.261539,0.018280,0.438220,0.012326,0.508089,0.003604
7.236000,0.307257,-0.000211,0.486165,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000121,0.000610,-0.000104,0.000552,0.000192,-0.000085,0.000145,-0.000005,0.000140,0.000000,0.000000,0.000072,-0.000985,0.001353,2.308998,0.057436,0.304970,-0.000561,0.005102,-0.004159,0.013975,0.265052,0.016608,0.436007,0.011684,0.507466,0.004157
7.237000,0.307258,-0.000210,0.486164,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000120,0.000611,-0.000102,0.000548,0.000189,0.000243,0.000057,-0.000300,0.000140,0.000000,0.000000,-0.000583,0.000752,0.001723,2.302085,0.059024,0.311316,0.001736,-0.000991,-0.005464,0.013155,0.255949,0.014575,0.444210,0.014318,0.512663,0.005466
7.238000,0.307258,-0.000211,0.486164,0.311866,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000121,0.000610,-0.000101,0.000550,0.000193,0.000131,0.000249,0.000028,0.000139,0.000000,0.000000,0.000243,-0.000472,0.000139,2.304457,0.055456,0.304420,-0.001151,0.003304,0.000095,0.017620,0.262726,0.019389,0.436964,0.010668,0.508263,-0.000096
7.239000,0.307258,-0.000211,0.486166,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000121,0.000609,-0.000101,0.000554,0.000198,-0.000026,-0.000098,0.000385,0.000139,0.000000,0.000000,-0.000279,-0.001705,-0.002193,2.307823,0.062642,0.296731,0.000671,0.007632,0.008267,0.028002,0.269935,0.026223,0.429432,0.013983,0.503967,-0.008269
7.240000,0.307257,-0.000210,0.486168,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000120,0.000606,-0.000101,0.000561,0.000192,0.000009,0.000159,0.000979,0.000139,0.000000,0.000000,-0.000377,-0.002692,-0.000560,2.307321,0.056799,0.283445,0.001014,0.011105,0.002535,0.020472,0.277417,0.020021,0.419612,0.013109,0.499214,-0.002538
7.241000,0.307258,-0.000211,0.486164,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000121,0.000611,-0.000103,0.000549,0.000195,0.000040,0.000057,-0.000691,0.000138,0.000000,0.000000,0.001215,0.001617,0.000141,2.306623,0.059448,0.319093,-0.004562,-0.004011,0.000092,0.018845,0.251231,0.023099,0.451489,0.008099,0.517327,-0.000093
7.242000,0.307259,-0.000210,0.486167,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000120,0.000607,-0.000097,0.000556,0.000186,0.000329,0.000562,0.000637,0.000138,0.000000,0.000000,-0.000676,-0.001257,0.003308,2.300421,0.048739,0.290966,0.002073,0.006069,-0.011019,0.004442,0.269012,0.007062,0.427319,0.012503,0.503458,0.011018
7.243000,0.307258,-0.000211,0.486165,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000121,0.000609,-0.000100,0.000553,0.000192,0.000128,-0.000018,-0.000080,0.000138,0.000000,0.000000,0.000403,0.000025,0.000606,2.304624,0.060990,0.306072,-0.001710,0.001572,-0.001547,0.017680,0.260514,0.020425,0.439495,0.011277,0.510175,0.001545
7.244000,0.307259,-0.000212,0.486167,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004608,0.000122,0.000607,-0.000097,0.000557,0.000191,0.000280,-0.000437,0.000495,0.000137,0.000000,0.000000,-0.000571,-0.001340,0.008143,2.301349,0.069692,0.293773,0.001708,0.006362,-0.027927,-0.006025,0.268585,0.002185,0.428471,0.016579,0.503601,0.027926
7.245000,0.307258,-0.000210,0.486167,0.311867,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000120,0.000608,-0.000100,0.000556,0.000193,-0.000018,0.000312,0.000218,0.000137,0.000000,0.000000,-0.000602,-0.000663,0.005805,2.307689,0.053691,0.299485,0.001808,0.003991,-0.019741,-0.002759,0.265430,0.002692,0.434356,0.013298,0.507812,0.019741
7.246000,0.307259,-0.000210,0.486167,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004609,0.000120,0.000607,-0.000101,0.000556,0.000195,0.000096,0.000037,0.000216,0.000137,0.000000,0.000000,-0.000402,-0.000210,0.004875,2.305310,0.059417,0.299402,0.001106,0.002401,-0.016478,0.002263,0.263502,0.007361,0.435601,0.013794,0.508896,0.016478
7.247000,0.307258,-0.000211,0.486168,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004610,0.000121,0.000607,-0.000099,0.000560,0.000191,-0.000128,-0.000118,0.000245,0.000136,0.000000,0.000000,0.000143,-0.000937,0.005166,2.310291,0.063067,0.298364,-0.000797,0.004961,-0.017506,0.002360,0.267146,0.009169,0.433186,0.012660,0.507291,0.017504
7.248000,0.307258,-0.000211,0.486168,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004610,0.000121,0.000607,-0.000100,0.000559,0.000191,-0.000049,-0.000055,-0.000029,0.000136,0.000000,0.000000,0.000583,0.000166,0.003285,2.308784,0.061534,0.304011,-0.002340,0.001093,-0.010923,0.008470,0.261310,0.014416,0.439530,0.010782,0.511343,0.010922
7.249000,0.307258,-0.000211,0.486167,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004610,0.000121,0.000608,-0.000101,0.000556,0.000193,-0.000089,-0.000300,-0.000043,0.000136,0.000000,0.000000,-0.000052,0.000380,0.001640,2.309595,0.066431,0.304617,-0.000121,0.000337,-0.005163,0.015736,0.260491,0.018517,0.440678,0.014018,0.512324,0.005163
7.250000,0.307258,-0.000212,0.486165,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004610,0.000122,0.000610,-0.000098,0.000551,0.000200,-0.000072,-0.000353,-0.000745,0.000135,0.000000,0.000000,-0.000318,0.001743,-0.000526,2.309283,0.068240,0.319840,0.000818,-0.004449,0.002440,0.023898,0.250972,0.023823,0.452618,0.015322,0.518389,-0.002438
7.251000,0.307258,-0.000212,0.486167,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004610,0.000122,0.000608,-0.000097,0.000557,0.000200,-0.000085,0.000039,0.000173,0.000135,0.000000,0.000000,-0.000165,-0.000840,0.000180,2.309636,0.060174,0.300498,0.000287,0.004608,-0.000030,0.018948,0.266034,0.019824,0.434466,0.013099,0.507700,0.000029
7.252000,0.307258,-0.000211,0.486168,0.311868,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000607,-0.000097,0.000560,0.000195,0.000016,0.000501,0.000378,0.000135,0.000000,0.000000,-0.000129,-0.001117,0.001713,2.307737,0.050275,0.295683,0.000161,0.005591,-0.005409,0.010525,0.268208,0.012882,0.430962,0.010902,0.505892,0.005407
7.253000,0.307258,-0.000211,0.486166,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000608,-0.000101,0.000555,0.000192,0.000024,-0.000194,-0.000182,0.000134,0.000000,0.000000,0.000122,0.000368,0.001622,2.307502,0.064328,0.307758,-0.000730,0.000377,-0.005100,0.015152,0.259243,0.018306,0.441854,0.012966,0.512121,0.005099
7.254000,0.307258,-0.000211,0.486167,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000607,-0.000103,0.000558,0.000191,0.000038,-0.000037,0.000121,0.000134,0.000000,0.000000,0.000521,-0.000074,0.002121,2.307377,0.061155,0.301091,-0.002135,0.001934,-0.006853,0.012424,0.262832,0.017026,0.437130,0.010899,0.509951,0.006851
7.255000,0.307258,-0.000211,0.486165,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000610,-0.000099,0.000550,0.000193,-0.000102,0.000328,-0.000684,0.000134,0.000000,0.000000,-0.000044,0.001984,0.000916,2.310294,0.053705,0.318578,-0.000142,-0.005294,-0.002629,0.014359,0.250671,0.016179,0.452999,0.011317,0.519335,0.002631
7.256000,0.307258,-0.000211,0.486167,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000608,-0.000103,0.000556,0.000196,0.000059,-0.000433,0.000309,0.000133,0.000000,0.000000,0.000567,-0.000712,-0.002167,2.306915,0.069367,0.297656,-0.002295,0.004161,0.008173,0.029975,0.266041,0.030443,0.433222,0.012434,0.507328,-0.008176
7.257000,0.307258,-0.000212,0.486165,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000122,0.000609,-0.000099,0.000552,0.000199,-0.000116,-0.000210,-0.000364,0.000133,0.000000,0.000000,-0.000062,0.000731,-0.001337,2.310690,0.065274,0.311990,-0.000081,-0.000903,0.005279,0.025825,0.257148,0.025500,0.445545,0.013794,0.514448,-0.005278
7.258000,0.307257,-0.000211,0.486166,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000121,0.000608,-0.000098,0.000555,0.000193,-0.000136,0.000262,0.000211,0.000133,0.000000,0.000000,-0.000198,-0.000447,0.000823,2.311231,0.055057,0.299811,0.000400,0.003231,-0.002300,0.015104,0.265111,0.016469,0.435725,0.012141,0.509352,0.002299
7.259000,0.307259,-0.000211,0.486167,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000121,0.000607,-0.000097,0.000556,0.000189,0.000281,0.000386,0.000349,0.000132,0.000000,0.000000,-0.000593,-0.000569,0.002717,2.302407,0.052532,0.296757,0.001785,0.003658,-0.008944,0.007682,0.265127,0.009969,0.432720,0.013008,0.506797,0.008944
7.260000,0.307258,-0.000211,0.486165,0.311869,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000121,0.000610,-0.000100,0.000552,0.000191,-0.000042,-0.000175,-0.000122,0.000132,0.000000,0.000000,-0.000173,0.000177,0.000569,2.309399,0.063829,0.307238,0.000304,0.001035,-0.001418,0.018681,0.260349,0.020017,0.441197,0.013888,0.511818,0.001418
7.261000,0.307258,-0.000212,0.486164,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004611,0.000122,0.000610,-0.000099,0.000551,0.000195,-0.000133,-0.000512,-0.000604,0.000132,0.000000,0.000000,0.000076,0.001833,-0.001309,2.311019,0.071302,0.317171,-0.000562,-0.004761,0.005170,0.027568,0.251745,0.027724,0.451894,0.014581,0.518832,-0.005168
7.262000,0.307258,-0.000212,0.486164,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000122,0.000610,-0.000100,0.000551,0.000197,0.000018,-0.000160,-0.000358,0.000131,0.000000,0.000000,-0.000342,0.000713,-0.001931,2.308078,0.064033,0.312154,0.000898,-0.000841,0.007352,0.027515,0.256759,0.025868,0.445226,0.014508,0.513852,-0.007351
7.263000,0.307258,-0.000211,0.486164,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000121,0.000611,-0.000100,0.000551,0.000198,-0.000166,0.000186,-0.000546,0.000131,0.000000,0.000000,-0.000465,0.001541,-0.000407,2.311824,0.056695,0.316236,0.001327,-0.003740,0.002016,0.019923,0.253178,0.019400,0.450537,0.013406,0.517897,-0.002014
7.264000,0.307258,-0.000211,0.486164,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000121,0.000610,-0.000103,0.000551,0.000195,0.000151,0.000206,0.000250,0.000131,0.000000,0.000000,0.000523,-0.000688,0.000878,2.305523,0.056167,0.299997,-0.002140,0.004062,-0.002487,0.015256,0.265006,0.018493,0.434255,0.009835,0.507339,0.002484
7.265000,0.307257,-0.000211,0.486165,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000121,0.000609,-0.000099,0.000553,0.000193,-0.000210,0.000095,0.000178,0.000131,0.000000,0.000000,0.000145,-0.000651,0.001300,2.313269,0.058796,0.301098,-0.000805,0.003936,-0.003970,0.014584,0.265731,0.017358,0.435893,0.011726,0.509189,0.003969
7.266000,0.307258,-0.000211,0.486166,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000121,0.000608,-0.000102,0.000554,0.000191,0.000243,-0.000065,0.000370,0.000130,0.000000,0.000000,0.000299,-0.000798,0.001803,2.303692,0.061967,0.296773,-0.001352,0.004454,-0.005740,0.013787,0.266111,0.017525,0.432100,0.011849,0.506275,0.005738
7.267000,0.307258,-0.000212,0.486166,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000122,0.000609,-0.000101,0.000554,0.000194,0.000033,-0.000072,-0.000040,0.000130,0.000000,0.000000,0.000879,0.000295,-0.000847,2.308296,0.062406,0.305052,-0.003380,0.000627,0.003544,0.023208,0.260445,0.025670,0.440430,0.009896,0.511804,-0.003546
7.268000,0.307258,-0.000212,0.486164,0.311870,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000122,0.000610,-0.000097,0.000552,0.000193,-0.000133,-0.000180,-0.000596,0.000130,0.000000,0.000000,-0.000485,0.001404,-0.001437,2.311470,0.064528,0.317097,0.001406,-0.003257,0.005608,0.025925,0.253343,0.024437,0.450413,0.015123,0.517416,-0.005607
7.269000,0.307258,-0.000212,0.486167,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004612,0.000122,0.000608,-0.000099,0.000557,0.000197,0.000110,-0.000252,0.000630,0.000129,0.000000,0.000000,0.000307,-0.001656,-0.002606,2.306558,0.066074,0.291187,-0.001373,0.007468,0.009712,0.030503,0.271281,0.029809,0.426813,0.012659,0.503376,-0.009716
7.270000,0.307258,-0.000211,0.486165,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000121,0.000609,-0.000101,0.000551,0.000194,0.000101,-0.000047,0.000225,0.000129,0.000000,0.000000,-0.000033,-0.000276,0.000075,2.306943,0.061428,0.300159,-0.000189,0.002619,0.000320,0.019682,0.263732,0.020813,0.435954,0.012886,0.509095,-0.000321
7.271000,0.307258,-0.000213,0.486167,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000123,0.000608,-0.000099,0.000557,0.000195,-0.000046,-0.000177,0.000516,0.000129,0.000000,0.000000,-0.000269,-0.001571,-0.007399,2.310044,0.064790,0.293457,0.000645,0.007169,0.026482,0.046880,0.270821,0.039825,0.428629,0.014371,0.504614,-0.026485
7.272000,0.307257,-0.000211,0.486165,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004614,0.000121,0.000610,-0.000096,0.000552,0.000190,-0.000257,0.000421,-0.000489,0.000128,0.000000,0.000000,-0.000780,0.000716,-0.005019,2.314643,0.051887,0.314689,0.002443,-0.000849,0.018136,0.034565,0.256979,0.028446,0.447273,0.013475,0.515468,-0.018135
7.273000,0.307258,-0.000211,0.486167,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000121,0.000607,-0.000100,0.000559,0.000194,-0.000023,0.000197,0.000267,0.000128,0.000000,0.000000,-0.000264,0.000050,-0.005051,2.309621,0.056426,0.298184,0.000623,0.001501,0.018261,0.036085,0.263637,0.031300,0.436476,0.012610,0.510607,-0.018261
7.274000,0.307257,-0.000212,0.486164,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004614,0.000122,0.000610,-0.000101,0.000552,0.000198,-0.000007,-0.000138,-0.000323,0.000128,0.000000,0.000000,0.001053,0.000459,-0.005813,2.309592,0.063533,0.311563,-0.003991,0.000049,0.020939,0.040949,0.258061,0.038772,0.444252,0.009484,0.513235,-0.020941
7.275000,0.307258,-0.000210,0.486165,0.311871,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004614,0.000120,0.000609,-0.000102,0.000556,0.000197,-0.000147,0.000039,-0.000068,0.000127,0.000000,0.000000,0.000071,0.000020,-0.003808,2.312269,0.059444,0.305852,-0.000555,0.001596,0.013917,0.032669,0.261778,0.030043,0.440348,0.012074,0.511743,-0.013918
7.276000,0.307258,-0.000210,0.486165,0.311872,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000120,0.000609,-0.000097,0.000553,0.000195,0.000213,0.000248,-0.000057,0.000127,0.000000,0.000000,-0.000805,0.000207,-0.002487,2.304858,0.055164,0.305652,0.002527,0.000937,0.009292,0.026727,0.260046,0.023198,0.439959,0.014266,0.510824,-0.009291
7.277000,0.307258,-0.000212,0.486166,0.311872,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000122,0.000608,-0.000099,0.000554,0.000193,0.000157,-0.000057,0.000201,0.000127,0.000000,0.000000,0.000315,-0.000148,-0.000172,2.306095,0.061984,0.300138,-0.001398,0.002177,0.001180,0.020714,0.263169,0.022459,0.436275,0.011792,0.509357,-0.001182
7.278000,0.307259,-0.000212,0.486167,0.311872,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004613,0.000122,0.000608,-0.000100,0.000558,0.000190,0.000019,-0.000219,0.000305,0.000126,0.000000,0.000000,0.000603,-0.000655,0.000099,2.308720,0.065311,0.297663,-0.002409,0.003967,0.000222,0.020779,0.266123,0.023579,0.433651,0.011482,0.507900,-0.000225
