time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.020000,0.306824,-0.000194,0.486727,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000029,0.000056,-0.000044,-0.000129,0.000039,0.000330,-0.005400,-0.002789,0.000000,0.000000,0.000000,0.007722,0.006590,-0.011638,-0.006433,0.110877,0.061410,-0.006433,0.110877,0.061410,-0.031041,-0.013438,0.023414,-0.031041,-0.013438,0.023414,0.057452,-0.033451,0.074616,0.041531,-0.007723,0.017470,-0.023410,0.057452,-0.033451,0.074616,0.041531,-0.007723,0.017470,-0.023410
0.021000,0.306824,-0.000200,0.486725,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000035,0.000059,-0.000045,-0.000132,0.000050,0.000029,-0.004676,-0.003217,0.000000,0.000000,0.000000,0.005466,0.007492,-0.006067,-0.000460,0.096995,0.070223,-0.000460,0.096995,0.070223,-0.022024,-0.015249,0.012308,-0.022024,-0.015249,0.012308,0.042090,-0.037021,0.055872,0.048296,-0.001620,0.021315,-0.012303,0.042090,-0.037021,0.055872,0.048296,-0.001620,0.021315,-0.012303
0.022000,0.306823,-0.000204,0.486722,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000002,0.000038,0.000062,-0.000049,-0.000135,0.000061,-0.000103,-0.003303,-0.002020,0.000000,0.000000,0.000000,0.003524,0.003913,-0.006002,0.002329,0.069851,0.046581,0.002329,0.069851,0.046581,-0.014266,-0.008097,0.012218,-0.014266,-0.008097,0.012218,0.033662,-0.022108,0.041484,0.030366,0.000427,0.012681,-0.012215,0.033662,-0.022108,0.041484,0.030366,0.000427,0.012681,-0.012215
0.023000,0.306822,-0.000210,0.486717,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000004,0.000045,0.000066,-0.000052,-0.000146,0.000077,-0.000627,-0.005245,-0.002473,0.000000,0.000000,0.000000,-0.001506,0.005451,-0.010167,0.012980,0.109370,0.056059,0.012980,0.109370,0.056059,0.005843,-0.011194,0.020605,0.005843,-0.011194,0.020605,0.054182,-0.026521,0.046066,0.039298,0.028850,0.018839,-0.020602,0.054182,-0.026521,0.046066,0.039298,0.028850,0.018839,-0.020602
0.024000,0.306820,-0.000214,0.486714,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000005,0.000049,0.000069,-0.000055,-0.000149,0.000085,-0.001132,-0.004811,-0.003133,0.000000,0.000000,0.000000,0.000297,0.006560,-0.008987,0.023263,0.101098,0.069571,0.023263,0.101098,0.069571,-0.001381,-0.013418,0.018274,-0.001381,-0.013418,0.018274,0.049331,-0.031310,0.046869,0.049211,0.019890,0.024417,-0.018270,0.049331,-0.031310,0.046869,0.049211,0.019890,0.024417,-0.018270
0.025000,0.306819,-0.000220,0.486714,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000007,0.000054,0.000070,-0.000057,-0.000146,0.000096,-0.001421,-0.004772,-0.002570,0.000000,0.000000,0.000000,0.001965,0.004588,-0.010137,0.029247,0.100875,0.058359,0.029247,0.100875,0.058359,-0.008060,-0.009469,0.020611,-0.008060,-0.009469,0.020611,0.051613,-0.022986,0.053203,0.040721,0.013165,0.020744,-0.020608,0.051613,-0.022986,0.053203,0.040721,0.013165,0.020744,-0.020608
0.026000,0.306818,-0.000227,0.486710,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000008,0.000061,0.000073,-0.000060,-0.000149,0.000108,-0.001409,-0.005314,-0.003614,0.000000,0.000000,0.000000,0.004095,0.006898,-0.010884,0.029087,0.112385,0.079601,0.029087,0.112385,0.079601,-0.016592,-0.014095,0.022144,-0.016592,-0.014095,0.022144,0.056698,-0.034205,0.064095,0.055337,0.007056,0.027200,-0.022139,0.056698,-0.034205,0.064095,0.055337,0.007056,0.027200,-0.022139
0.027000,0.306816,-0.000231,0.486708,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000009,0.000065,0.000075,-0.000056,-0.000151,0.000117,-0.001940,-0.004671,-0.002947,0.000000,0.000000,0.000000,-0.003564,0.004471,-0.007931,0.039877,0.099966,0.066478,0.039877,0.099966,0.066478,0.014057,-0.009246,0.016271,0.014057,-0.009246,0.016271,0.046998,-0.023567,0.034204,0.045679,0.035092,0.023466,-0.016270,0.046998,-0.023567,0.034204,0.045679,0.035092,0.023466,-0.016270
0.028000,0.306815,-0.000239,0.486705,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000011,0.000073,0.000079,-0.000069,-0.000156,0.000134,-0.002005,-0.006389,-0.003410,0.000000,0.000000,0.000000,0.003728,0.005563,-0.012043,0.041409,0.135117,0.076045,0.041409,0.135117,0.076045,-0.015155,-0.011438,0.024555,-0.015155,-0.011438,0.024555,0.066119,-0.028565,0.072247,0.052531,0.013280,0.026813,-0.024551,0.066119,-0.028565,0.072247,0.052531,0.013280,0.026813,-0.024551
0.029000,0.306814,-0.000243,0.486702,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000012,0.000077,0.000081,-0.000069,-0.000159,0.000138,-0.001348,-0.005532,-0.002129,0.000000,0.000000,0.000000,0.003915,0.002475,-0.009447,0.028361,0.118388,0.050705,0.028361,0.118388,0.050705,-0.015903,-0.005269,0.019376,-0.015903,-0.005269,0.019376,0.055768,-0.016581,0.063606,0.032751,0.009006,0.015677,-0.019374,0.055768,-0.016581,0.063606,0.032751,0.009006,0.015677,-0.019374
