run_id,repeat,series,test_case,plane_profile,git_commit,timestamp,tool_mount_status,tool_mount_play_bound_deg,has_alignment_metric,has_alignment_components,setup_present,setup_duration_s,tip_final_deg,tip_max_deg,tip_drift_last20pct_deg,align_before_deg,align_after_deg,align_gain_deg,align_t1_before_deg,align_t1_after_deg,align_t1_improve_deg,align_t2_before_deg,align_t2_after_deg,align_t2_improve_deg,alignment_time90_s,force_final_N,force_max_N,force_steady_N,edge_travel_mm,tau_max_Nm,tau_norm_max_Nm,report_tip_deg,report_force_N,report_phase_time_s,report_align_gain_deg,hold_present,nullspace_mode,sigma_start,sigma_end,sigma_gain,tau_sigma_norm_mean,nullspace_speed_mean,speed_toward_better_mean,direction_valid_fraction,task_pos_error_drift_mm,task_rot_error_drift_deg,jacobian_null_residual_max,pole_x,pole_y,pole_z,pole_normal_mm,pole_cmd_x_mm,pole_cmd_y_mm,pole_cmd_z_mm,setup_Kp_t1,setup_Kp_t2,setup_Kp_n,setup_KR_t1,setup_KR_t2,setup_KR_n,use_coupled_stiffness,coupled_use_direct_rc_surface,coupled_use_pole_ee,pole_ee_x_mm,pole_ee_y_mm,pole_ee_z_mm,rc_t1_mm,rc_t2_mm,rc_n_mm,report_rc_t1_mm,report_rc_t2_mm,report_rc_n_mm,report_pc_ee_x_mm,report_pc_ee_y_mm,report_pc_ee_z_mm,tool_offset_t1_deg,tool_offset_t2_deg,align_improve_real_deg,flags
MAIN_F1_damping_2p0,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:21:37+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512323,0.216432367,-7.99560000000199e-05,0.0,0.0015520402560076005,0.0,0.0,0.35095613868614,0.1603469799601539,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_2p0,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:21:56+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512399,0.216433838,-7.856100000000477e-05,0.0,0.001554139364331566,0.0,0.0,0.3199556629354674,0.157035951610096,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_4p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:20:17+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512563,0.216437525,-7.50379999999995e-05,0.0,0.0015067115939106147,0.0,0.0,0.3495517421695112,0.15253230799530054,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_4p0,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:22:16+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512416,0.216440094,-7.232200000001354e-05,0.0,0.001464244684004693,0.0,0.0,0.3289945439386498,0.1474142771193531,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_4p0,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:22:35+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512631,0.216441964,-7.066700000002424e-05,0.0,0.0014548546679312652,0.0,0.0,0.295668117109487,0.1431032039927199,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_1p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:23:38+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216512097,0.216514465,2.3680000000025903e-06,1.0,0.0006530392111315803,3.042563160832915e-05,1.0,0.11296770707027039,0.016541816135175833,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_1p0,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:26:24+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216507052,0.216518863,1.181100000000046e-05,1.0,0.0009130060156589579,0.000302585185344107,1.0,0.22183205635133252,0.11688737889185075,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_1p0,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:26:43+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216509147,0.216521835,1.2687999999982935e-05,1.0,0.0008925063634642161,0.00031557066232247284,1.0,0.18862875459691933,0.119738464123341,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_2p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:24:22+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.21651171,0.216531872,2.0161999999990243e-05,0.8686192468619247,0.008404272259860528,-0.0012448897738912134,0.43430962343096235,0.352482325191898,0.17784138896546622,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_2p0,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:27:18+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216512006,0.216530954,1.894799999999086e-05,1.731648683401353,0.018284138367920838,-0.004100879788729244,0.8658243417006765,0.29879050995789336,0.19664491103575957,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_2p0,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:28:02+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216512592,0.216531451,1.885900000000995e-05,0.8222817593212771,0.008707248828812233,-0.0014588892870060284,0.41114087966063856,0.39454211419615504,0.2168236002479304,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F2_ksigma_4p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:25:28+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216513753,0.216519624,5.870999999990634e-06,3.9708911777877294,0.14489931872844827,-0.012310159494234214,0.9927227944469323,0.42697706079505005,0.18588254115011976,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F7_baseline_20N_200mm,r01,MAIN,F,horizontal,0210e7f2cc,2026-08-04T18:58:01+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216515669,0.214906741,-0.0016089279999999817,0.0,0.006774175821392647,0.0,0.0,0.53358237790612,0.9584803773668352,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F7_baseline_20N_200mm,r02,MAIN,F,horizontal,0210e7f2cc,2026-08-04T18:58:25+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216506809,0.214211847,-0.0022949619999999837,0.0,0.008200388626850663,0.0,0.0,0.5440845335846676,1.1456729667522714,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F7_baseline_20N_200mm,r03,MAIN,F,horizontal,0210e7f2cc,2026-08-04T18:58:49+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216505733,0.214007005,-0.0024987280000000056,0.0,0.00850219153178286,0.0,0.0,0.6191541349704053,1.2018044075095469,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F7_damping_2p0_20N_200mm,r01,MAIN,F,horizontal,0210e7f2cc,2026-08-04T18:59:14+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216505036,0.215142774,-0.001362262000000003,0.0,0.006189211777579177,0.0,0.0,0.5987617059540177,0.8634291256563057,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F7_damping_2p0_20N_200mm,r02,MAIN,F,horizontal,0210e7f2cc,2026-08-04T18:59:39+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216507862,0.215271556,-0.0012363059999999926,0.0,0.005936489343179407,0.0,0.0,0.662360616141087,0.8206119615319732,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F7_damping_2p0_20N_200mm,r03,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:00:04+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216510031,0.215335812,-0.0011742190000000041,0.0,0.005768446965701856,0.0,0.0,0.5263355858766913,0.79643171176134,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_1p5_20N_200mm,r01,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:00:28+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216510996,0.216531303,2.030699999999719e-05,0.728788977519942,0.002171106471021365,0.0006193202258604341,0.485859318346628,0.2159383318441579,0.18791864642222664,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_1p5_20N_200mm,r02,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:00:53+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216513575,0.216532589,1.9013999999983877e-05,0.44563822068426634,0.002460768426801362,0.0005546697381816155,0.2970921471228442,0.3370077011405878,0.1842465738010584,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_1p5_20N_200mm,r03,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:01:17+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216514017,0.216533118,1.9100999999993595e-05,0.45376530441102475,0.002713215339911668,0.0004673266787052048,0.3025102029406832,0.3507123414751211,0.17947425576410922,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_2p0_20N_200mm,r01,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:01:41+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216514269,0.216533946,1.9676999999995726e-05,1.7892379192563974,0.019186717995072513,-0.004228597280026877,0.8946189596281987,0.2737516719303144,0.19829375373212824,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_2p0_20N_200mm,r02,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:02:06+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216514873,0.216533918,1.9044999999995316e-05,0.9257583375230434,0.009043742432322215,-0.0013934438736383445,0.4628791687615217,0.36188462748849837,0.2302956240465597,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_F8_ksigma_2p0_20N_200mm,r03,MAIN,F,horizontal,0210e7f2cc,2026-08-04T19:02:30+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,2,0.216515149,0.21653425,1.910100000002135e-05,1.7593648663759365,0.01862681490914682,-0.004446171212288941,0.8796824331879682,0.2614183961552249,0.19991994761715898,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,
MAIN_H1_rot_diag_m45,r01,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:04:00+02:00,rigid,0.0,True,True,True,5.001,7.292970105846179,7.2934061294549775,4.55004175291119e-05,9.098475486,2.069132122,7.029343364,-2.699781006,0.310935738,2.388845268,-8.688696029,-2.045636014,6.643060015000001,1.6029999999999998,38.81988533685503,45.278759167812446,38.864910782885815,3.1817612069863253,27.709748944,33.26590491107921,7.3,38.8,5.0,7.03,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,56.399000,-20.472000,0.000000,56.4,-20.5,-0.0,59.0,-4.8,9.8,3.410000,9.400000,7.0293,
MAIN_H1_rot_diag_m45,r02,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:04:09+02:00,rigid,0.0,True,True,True,5.0009999999999994,7.453069396312201,7.453628568687337,1.9661545002338625e-05,9.193772723,2.016039424,7.177733299,-2.73302758,0.339427473,2.393600107,-8.77815568,-1.987260414,6.790895266,1.572,38.52339641571417,44.57815972901062,38.55748083274806,2.6530210533121856,28.073566244,34.018191903210564,7.5,38.5,5.0,7.18,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,56.399000,-20.472000,0.000000,56.4,-20.5,-0.0,59.0,-4.8,9.9,3.410000,9.400000,7.1777,
MAIN_H1_rot_diag_m45,r03,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:04:18+02:00,rigid,0.0,True,True,True,5.0009999999999994,7.361371364491711,7.361546081527484,0.0008883062798220732,9.222112395,2.117691053,7.104421342,-2.741033786,0.292330121,2.448703665,-8.805344446,-2.097417101,6.707927345,1.572,38.61069541804663,44.75956814288286,38.660300810727925,2.6064125825373248,27.632453605,33.31860659608451,7.4,38.6,5.0,7.1,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,56.399000,-20.472000,0.000000,56.4,-20.5,-0.0,59.0,-4.8,10.0,3.410000,9.400000,7.1044,
MAIN_H1_rot_diag_p45,r01,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:05:27+02:00,rigid,0.0,True,True,True,5.002000000000001,5.059143779930755,5.059143779930755,0.009078838018603541,7.445901063,4.065024776,3.3808762870000004,7.333308386,3.539638413,3.7936699729999996,-1.28997316,1.998846252,-0.7088730920000001,2.529,37.487277370728556,47.786703914733984,37.4340943883913,3.570377615834685,23.577537041,26.796100964808456,5.1,37.5,5.0,3.38,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,20.472000,56.399000,0.000000,20.5,56.4,0.0,-5.7,-59.2,7.6,-9.400000,3.410000,3.3809,
MAIN_H1_rot_diag_p45,r02,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:05:40+02:00,rigid,0.0,True,True,True,5.001,5.159833522485763,5.159833522485763,0.013534311573684418,7.434484345,3.931500472,3.5029838730000002,7.330040575,3.365352805,3.96468777,-1.24179815,2.032509891,-0.7907117410000002,1.8520000000000003,36.591582424602734,45.40801613315859,36.62172269948131,2.6408194035066144,26.658742245,31.554246369793734,5.2,36.6,5.0,3.5,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,20.472000,56.399000,0.000000,20.5,56.4,0.0,-5.7,-59.2,7.6,-9.400000,3.410000,3.5030,
MAIN_H1_rot_diag_p45,r03,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:05:49+02:00,rigid,0.0,True,True,True,5.001,5.371662608097216,5.371662608097216,0.007860315521232864,7.464898714,3.948620446,3.516278268,7.358018096,3.271245368,4.086772728,-1.258682849,2.211460416,-0.952777567,1.875,36.752593330935795,46.04822962614638,36.776060406702115,2.7506447441449,24.230268842,27.967549392516307,5.4,36.8,5.0,3.52,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,20.472000,56.399000,0.000000,20.5,56.4,0.0,-5.7,-59.2,7.7,-9.400000,3.410000,3.5163,
MAIN_H1_rot_xEE,r01,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:04:39+02:00,rigid,0.0,True,True,True,5.002000000000001,4.249778206662926,4.249778206662926,0.39449791331141687,6.858409154,4.554174573,2.3042345810000002,-5.291406394,-1.126010088,4.165396306,-4.363346707,-4.412777733,-0.0494310260000006,2.2249999999999996,41.53594954723207,54.1254185460332,41.62951804370297,3.734346506629246,30.146377785,35.26099812741483,4.2,41.5,5.0,2.3,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,25.405000,-54.356000,0.000000,25.4,-54.4,-0.0,45.3,38.7,7.2,9.060000,4.230000,2.3042,
MAIN_H1_rot_xEE,r02,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:04:52+02:00,rigid,0.0,True,True,True,5.002000000000001,4.188730407668693,4.188997079765674,0.09759868759570299,6.813522028,4.570424143,2.243097885,-5.249444049,-1.157567071,4.091876978,-4.343664306,-4.421404225,-0.07773991899999988,2.0109999999999992,42.48550059385958,53.80854946216175,42.25161267869714,3.767821621513712,29.708927404,34.690617143337995,4.2,42.5,5.0,2.24,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,25.405000,-54.356000,0.000000,25.4,-54.4,-0.0,45.3,38.7,7.2,9.060000,4.230000,2.2431,
MAIN_H1_rot_xEE,r03,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:05:05+02:00,rigid,0.0,True,True,True,5.002,4.347137982915812,4.347137982915812,0.17566927717889913,6.793410621,4.523993071,2.26941755,-5.240987397,-0.969405239,4.271582157999999,-4.322323329,-4.418910136,-0.09658680700000044,1.9010000000000007,41.32771330621715,52.70015110064612,41.4289033607089,3.719687518469632,29.622451106,34.72430273810996,4.3,41.4,5.0,2.27,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,25.405000,-54.356000,0.000000,25.4,-54.4,-0.0,45.3,38.7,7.1,9.060000,4.230000,2.2694,
MAIN_H1_rot_yEE,r01,MAIN,H,horizontal,8683b6bd8f,2026-08-04T15:59:24+02:00,rigid,0.0,True,True,True,5.002000000000001,3.134804775974928,3.134804775974928,0.235202122929407,7.026818746,4.118801653,2.9080170929999998,2.107207766,0.429708238,1.6774995280000002,-6.7034213,-4.096324924,2.6070963759999994,3.7040000000000006,40.913223683258686,51.731574739728586,41.184314624064875,2.684559762606555,29.841004611,35.23684816501081,3.1,40.9,5.0,2.91,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,37.6,-46.1,7.5,-4.230000,9.060000,2.9080,
MAIN_H1_rot_yEE,r02,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:03:22+02:00,rigid,0.0,True,True,True,5.002000000000001,3.4375735323116263,3.4375735323116263,0.31161845337205624,7.014018931,3.903270146,3.1107487849999997,2.120997165,0.137671343,1.9833258219999998,-6.685643768,-3.900841503,2.784802265,3.6739999999999995,39.743271150351845,50.8575393325049,40.44444566042191,3.3066658233890034,29.746165998,34.905476549971766,3.4,39.7,5.0,3.11,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,37.6,-46.1,7.5,-4.230000,9.060000,3.1107,
MAIN_H1_rot_yEE,r03,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:03:35+02:00,rigid,0.0,True,True,True,5.002,3.0856151202122626,3.0856151202122626,0.3770986821518427,6.989801786,4.10554454,2.8842572459999998,2.134467243,0.479899446,1.654567797,-6.655928079,-4.077400213,2.578527866,3.928,41.34525045708962,51.56923892528546,41.11082033871823,3.3500613814729143,29.594883377,34.74738510432268,3.1,41.3,5.0,2.88,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,37.6,-46.1,7.5,-4.230000,9.060000,2.8843,not-converged
MAIN_H2_fix_diag_m45,r01,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:08:46+02:00,rigid,0.0,True,True,True,5.0009999999999994,4.072169912018853,4.072759694028069,0.0009233224014216543,9.185808986,5.157819533,4.027989453,-2.731148695,-1.131241544,1.5999071509999998,-8.77039985,-5.032235577,3.7381642730000006,1.6790000000000003,43.74719048463701,51.32463954368445,43.77788441910522,2.0363527888725317,31.06141799,38.36776098082717,4.1,43.7,5.0,4.03,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,38.2,-45.7,7.3,3.410000,9.400000,4.0280,
MAIN_H2_fix_diag_m45,r02,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:08:54+02:00,rigid,0.0,True,True,True,5.001,3.515933806443919,3.5165328150391906,0.0007153078383568573,9.225754138,5.739934524,3.4858196139999995,-2.742248492,-1.356082999,1.3861654929999998,-8.808780428,-5.577444508,3.2313359200000003,1.5090000000000003,43.85783022323087,50.67677718705744,43.81784235354935,2.954311126615518,29.15177841,34.47448209487477,3.5,43.9,5.0,3.49,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,38.2,-45.7,7.4,3.410000,9.400000,3.4858,
MAIN_H2_fix_diag_m45,r03,MAIN,H,horizontal,8683b6bd8f,2026-08-04T16:09:03+02:00,rigid,0.0,True,True,True,5.0009999999999994,3.6278097074756577,3.628412428402954,0.0006372729016069371,9.217273964,5.622086371,3.5951875930000003,-2.732051187,-1.299967052,1.4320841350000002,-8.803069672,-5.469729502,3.3333401699999996,1.5590000000000002,43.490479555823484,49.90312437376902,43.51080481430565,3.106502152030511,29.023769647,34.44772404242149,3.6,43.5,5.0,3.6,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,54.356000,25.405000,0.000000,54.4,25.4,-0.0,38.2,-45.7,7.4,3.410000,9.400000,3.5952,
