time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.020000,0.306817,-0.000161,0.486786,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000012,0.000006,-0.000044,-0.000002,0.000145,-0.000016,-0.001468,-0.001329,0.001264,0.000000,0.000000,0.000000,-0.004976,-0.006133,0.001084,0.030838,0.027161,-0.029663,0.030838,0.027161,-0.029663,0.019895,0.018833,-0.003315,0.019895,0.018833,-0.003315,0.005021,0.032702,-0.007580,-0.028940,0.025608,-0.014965,0.003314,0.005021,0.032702,-0.007580,-0.028940,0.025608,-0.014965,0.003314
0.021000,0.306815,-0.000163,0.486785,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000015,0.000008,-0.000043,-0.000007,0.000143,-0.000013,-0.001515,-0.001272,0.000212,0.000000,0.000000,0.000000,-0.002174,-0.002399,0.000152,0.032078,0.026198,-0.008529,0.032078,0.026198,-0.008529,0.008669,0.007627,-0.000508,0.008669,0.007627,-0.000508,0.007538,0.015199,0.002045,-0.007583,0.014181,-0.001633,0.000507,0.007538,0.015199,0.002045,-0.007583,0.014181,-0.001633,0.000507
0.022000,0.306815,-0.000163,0.486783,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000015,0.000008,-0.000041,-0.000005,0.000143,-0.000019,-0.000879,-0.000661,-0.000679,0.000000,0.000000,0.000000,-0.001776,-0.000024,0.000970,0.019346,0.013996,0.009491,0.019346,0.013996,0.009491,0.007084,0.000502,-0.002985,0.007084,0.000502,-0.002985,0.001314,0.000572,-0.002557,0.006444,0.010029,0.004401,0.002986,0.001314,0.000572,-0.002557,0.006444,0.010029,0.004401,0.002986
0.023000,0.306812,-0.000164,0.486784,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000017,0.000008,-0.000042,-0.000007,0.000149,-0.000019,-0.001519,-0.000195,0.000672,0.000000,0.000000,0.000000,-0.000702,-0.003515,0.001759,0.032478,0.004750,-0.017671,0.032478,0.004750,-0.017671,0.002777,0.010994,-0.005356,0.002777,0.010994,-0.005356,-0.003895,0.021433,-0.004206,-0.015214,0.003776,-0.005721,0.005354,-0.003895,0.021433,-0.004206,-0.015214,0.003776,-0.005721,0.005354
0.024000,0.306811,-0.000164,0.486783,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000019,0.000009,-0.000041,-0.000002,0.000147,-0.000022,-0.001094,-0.001617,0.000145,0.000000,0.000000,0.000000,-0.004344,-0.002586,0.000498,0.024183,0.033213,-0.006970,0.024183,0.033213,-0.006970,0.017366,0.008200,-0.001579,0.017366,0.008200,-0.001579,0.008617,0.014071,-0.002581,-0.008421,0.024353,-0.003730,0.001580,0.008617,0.014071,-0.002581,-0.008421,0.024353,-0.003730,0.001580
0.025000,0.306809,-0.000166,0.486785,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000021,0.000011,-0.000043,-0.000003,0.000154,-0.000016,-0.001342,-0.001718,0.001437,0.000000,0.000000,0.000000,-0.003006,-0.005248,-0.001409,0.029303,0.035422,-0.032996,0.029303,0.035422,-0.032996,0.012012,0.016205,0.004162,0.012012,0.016205,0.004162,0.015036,0.030845,0.005986,-0.028075,0.019464,-0.012952,-0.004164,0.015036,0.030845,0.005986,-0.028075,0.019464,-0.012952,-0.004164
0.026000,0.306806,-0.000167,0.486784,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000024,0.000011,-0.000042,-0.000000,0.000153,-0.000013,-0.002098,-0.001312,0.001580,0.000000,0.000000,0.000000,-0.003504,-0.005776,-0.001433,0.044813,0.027386,-0.035745,0.044813,0.027386,-0.035745,0.014015,0.017788,0.004245,0.014015,0.017788,0.004245,0.012654,0.035679,0.002012,-0.029001,0.019775,-0.011516,-0.004247,0.012654,0.035679,0.002012,-0.029001,0.019775,-0.011516,-0.004247
0.027000,0.306804,-0.000166,0.486784,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000026,0.000011,-0.000042,-0.000002,0.000157,-0.000013,-0.002413,-0.000903,0.000919,0.000000,0.000000,0.000000,-0.002063,-0.005301,-0.001773,0.051321,0.019152,-0.022533,0.051321,0.019152,-0.022533,0.008246,0.016374,0.005267,0.008246,0.016374,0.005267,0.011151,0.031237,0.004137,-0.020531,0.012273,-0.007568,-0.005270,0.011151,0.031237,0.004137,-0.020531,0.012273,-0.007568,-0.005270
0.028000,0.306804,-0.000169,0.486780,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000026,0.000014,-0.000038,-0.000001,0.000153,-0.000010,-0.001586,-0.001451,-0.000361,0.000000,0.000000,0.000000,-0.002227,-0.006443,-0.002292,0.034836,0.030465,0.003447,0.034836,0.030465,0.003447,0.008904,0.019785,0.006836,0.008904,0.019785,0.006836,0.016197,0.024141,0.008488,-0.013772,0.015310,-0.012157,-0.006839,0.016197,0.024141,0.008488,-0.013772,0.015310,-0.012157,-0.006839
0.029000,0.306801,-0.000168,0.486779,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000028,0.000013,-0.000037,0.000001,0.000155,-0.000016,-0.002237,-0.001407,-0.000804,0.000000,0.000000,0.000000,-0.006223,-0.005058,-0.000316,0.048134,0.029429,0.012380,0.048134,0.029429,0.012380,0.024895,0.015640,0.000886,0.024895,0.015640,0.000886,0.009922,0.019325,-0.007393,-0.003729,0.031083,-0.004432,-0.000885,0.009922,0.019325,-0.007393,-0.003729,0.031083,-0.004432,-0.000885
0.030000,0.306800,-0.000171,0.486777,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000030,0.000015,-0.000035,-0.000001,0.000152,-0.000011,-0.001993,-0.002443,0.000027,0.000000,0.000000,0.000000,-0.002001,-0.005566,-0.002944,0.043434,0.050416,-0.004028,0.043434,0.050416,-0.004028,0.008001,0.017155,0.008788,0.008001,0.017155,0.008788,0.024281,0.025124,0.017009,-0.013588,0.018606,-0.008379,-0.008791,0.024281,0.025124,0.017009,-0.013588,0.018606,-0.008379,-0.008791
0.031000,0.306798,-0.000172,0.486775,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000032,0.000016,-0.000033,0.000000,0.000151,-0.000009,-0.002039,-0.001974,-0.001289,0.000000,0.000000,0.000000,-0.001889,-0.001456,-0.002629,0.044642,0.041126,0.022446,0.044642,0.041126,0.022446,0.007558,0.004822,0.007851,0.007558,0.004822,0.007851,0.020492,0.004839,0.013641,0.011427,0.016211,0.006542,-0.007851,0.020492,0.004839,0.013641,0.011427,0.016211,0.006542,-0.007851
0.032000,0.306795,-0.000171,0.486774,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000034,0.000016,-0.000032,-0.000000,0.000152,-0.000012,-0.002422,-0.001405,-0.000999,0.000000,0.000000,0.000000,-0.001143,-0.002378,-0.001441,0.052582,0.029675,0.016733,0.052582,0.029675,0.016733,0.004570,0.007588,0.004273,0.004570,0.007588,0.004273,0.013397,0.010603,0.009490,0.006962,0.010813,0.004943,-0.004274,0.013397,0.010603,0.009490,0.006962,0.010813,0.004943,-0.004274
0.033000,0.306794,-0.000171,0.486773,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000036,0.000016,-0.000031,0.000001,0.000149,-0.000012,-0.001884,-0.000766,-0.001765,0.000000,0.000000,0.000000,-0.000806,0.001200,-0.000927,0.041967,0.016946,0.032174,0.041967,0.016946,0.032174,0.003228,-0.003153,0.002733,0.003228,-0.003153,0.002733,0.007943,-0.006546,0.005188,0.023679,0.006793,0.014812,-0.002731,0.007943,-0.006546,0.005188,0.023679,0.006793,0.014812,-0.002731
0.034000,0.306792,-0.000172,0.486770,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000038,0.000017,-0.000028,0.000001,0.000144,-0.000012,-0.001909,-0.000546,-0.003138,0.000000,0.000000,0.000000,-0.000401,0.004670,-0.000946,0.042764,0.012626,0.059973,0.042764,0.012626,0.059973,0.001609,-0.013579,0.002791,0.001609,-0.013579,0.002791,0.006677,-0.025405,0.004969,0.047341,0.004266,0.027853,-0.002787,0.006677,-0.025405,0.004969,0.047341,0.004266,0.027853,-0.002787
