time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
4.946000,0.281541,0.027522,0.440134,0.306803,0.000002,0.486776,0.025262,-0.027520,0.046643,-0.004962,0.039404,-0.075444,0.104948,0.095931,-0.178591,-0.089224,0.151617,0.273659,0.932515,-4.670593,8.236066,0.339532,-0.224426,-0.811372,-2.129208,-2.643400,-1.915881,4.116835,-0.559112,1.130833,0.822219
4.947000,0.281650,0.027618,0.439958,0.306803,0.000002,0.486776,0.025153,-0.027616,0.046818,-0.004885,0.039267,-0.075716,0.106599,0.095430,-0.176862,-0.087963,0.143441,0.272113,0.886385,-4.670227,8.219055,0.334757,-0.208347,-0.809232,-2.125593,-2.625634,-1.908724,4.085177,-0.561510,1.103103,0.819988
4.948000,0.281759,0.027714,0.439778,0.306803,0.000002,0.486776,0.025044,-0.027712,0.046998,-0.004809,0.039116,-0.075992,0.107222,0.095400,-0.178432,-0.090484,0.144509,0.273743,0.860879,-4.679220,8.268478,0.345104,-0.210786,-0.813458,-2.132008,-2.648892,-1.921438,4.105943,-0.551986,1.104543,0.824560
4.949000,0.281868,0.027807,0.439602,0.306803,0.000002,0.486776,0.024936,-0.027805,0.047175,-0.004729,0.038975,-0.076263,0.107581,0.093501,-0.177817,-0.090667,0.142124,0.270329,0.840653,-4.650515,8.273796,0.346118,-0.206297,-0.807578,-2.118158,-2.646985,-1.913432,4.101962,-0.544604,1.096692,0.818730
4.950000,0.281976,0.027902,0.439420,0.306803,0.000002,0.486776,0.024828,-0.027900,0.047356,-0.004648,0.038816,-0.076533,0.108587,0.094329,-0.179609,-0.090415,0.142450,0.269237,0.807558,-4.676618,8.327809,0.345392,-0.207267,-0.806340,-2.124118,-2.671014,-1.919342,4.120544,-0.549757,1.094293,0.817430
4.951000,0.282086,0.027995,0.439240,0.306803,0.000002,0.486776,0.024717,-0.027993,0.047536,-0.004567,0.038663,-0.076803,0.108553,0.095069,-0.179223,-0.088067,0.141111,0.269726,0.794993,-4.700702,8.338046,0.336286,-0.204896,-0.808263,-2.133272,-2.673365,-1.920181,4.119952,-0.562627,1.088885,0.818996
4.952000,0.282197,0.028090,0.439061,0.306803,0.000002,0.486776,0.024607,-0.028088,0.047716,-0.004484,0.038516,-0.077077,0.109545,0.095401,-0.177976,-0.087514,0.137265,0.268999,0.761908,-4.716846,8.331084,0.334362,-0.197498,-0.807767,-2.137055,-2.666793,-1.922842,4.102491,-0.566295,1.073201,0.818456
4.953000,0.282307,0.028181,0.438878,0.306803,0.000002,0.486776,0.024497,-0.028179,0.047898,-0.004405,0.038356,-0.077332,0.110586,0.094482,-0.176930,-0.089530,0.132598,0.267522,0.727869,-4.707511,8.328439,0.342704,-0.188485,-0.805705,-2.131382,-2.660347,-1.924625,4.087411,-0.554500,1.057293,0.816736
4.954000,0.282418,0.028276,0.438696,0.306803,0.000002,0.486776,0.024386,-0.028274,0.048080,-0.004321,0.038202,-0.077603,0.111702,0.095760,-0.178389,-0.089361,0.136831,0.269273,0.692229,-4.742617,8.375799,0.342321,-0.197258,-0.810157,-2.145197,-2.688999,-1.933860,4.107813,-0.561145,1.061269,0.821084
4.955000,0.282528,0.028371,0.438517,0.306803,0.000002,0.486776,0.024275,-0.028369,0.048260,-0.004235,0.038053,-0.077876,0.112081,0.096379,-0.178470,-0.093435,0.135305,0.273107,0.671383,-4.764513,8.395383,0.358920,-0.194504,-0.818779,-2.159233,-2.697295,-1.955397,4.110995,-0.547160,1.056233,0.830305
4.956000,0.282640,0.028464,0.438336,0.306803,0.000002,0.486776,0.024164,-0.028462,0.048441,-0.004148,0.037899,-0.078147,0.112035,0.094789,-0.179476,-0.096068,0.139480,0.269643,0.658942,-4.742016,8.433605,0.369755,-0.203162,-0.812801,-2.147404,-2.719552,-1.956752,4.135605,-0.532376,1.066298,0.824645
4.957000,0.282750,0.028555,0.438158,0.306803,0.000002,0.486776,0.024053,-0.028553,0.048618,-0.004065,0.037750,-0.078407,0.111918,0.093821,-0.179744,-0.096950,0.143010,0.267978,0.647992,-4.731687,8.456678,0.373573,-0.210520,-0.810383,-2.142293,-2.734698,-1.955839,4.151432,-0.526570,1.073437,0.822289
4.958000,0.282862,0.028645,0.437979,0.306803,0.000002,0.486776,0.023942,-0.028643,0.048797,-0.003978,0.037597,-0.078670,0.112606,0.093759,-0.179763,-0.091506,0.141947,0.266321,0.620871,-4.739450,8.474997,0.352104,-0.208701,-0.807986,-2.141820,-2.739728,-1.938517,4.151467,-0.548570,1.065531,0.819083
4.959000,0.282974,0.028736,0.437800,0.306803,0.000002,0.486776,0.023830,-0.028734,0.048977,-0.003893,0.037445,-0.078934,0.111894,0.093412,-0.180496,-0.092780,0.143299,0.266468,0.621690,-4.741608,8.507572,0.357495,-0.211707,-0.809205,-2.144478,-2.754636,-1.946151,4.171014,-0.543286,1.071635,0.820450
4.960000,0.283086,0.028828,0.437620,0.306803,0.000002,0.486776,0.023718,-0.028826,0.049156,-0.003812,0.037294,-0.079201,0.111964,0.093145,-0.180784,-0.092729,0.145775,0.266776,0.606851,-4.745545,8.531306,0.357574,-0.216961,-0.810755,-2.146831,-2.768661,-1.946118,4.183834,-0.543405,1.075373,0.821936
4.961000,0.283198,0.028918,0.437439,0.306803,0.000002,0.486776,0.023605,-0.028916,0.049337,-0.003721,0.037136,-0.079453,0.112656,0.092851,-0.180305,-0.095833,0.146226,0.262864,0.579483,-4.748617,8.539794,0.370309,-0.218180,-0.803814,-2.140710,-2.775611,-1.953805,4.183385,-0.531125,1.071920,0.815429
4.962000,0.283312,0.029009,0.437264,0.306803,0.000002,0.486776,0.023491,-0.029007,0.049512,-0.003647,0.037000,-0.079714,0.113580,0.092725,-0.177977,-0.092096,0.140265,0.263790,0.547314,-4.755198,8.510737,0.355620,-0.206531,-0.806580,-2.144352,-2.755257,-1.942795,4.151862,-0.544774,1.049771,0.817699
4.963000,0.283425,0.029097,0.437082,0.306803,0.000002,0.486776,0.023379,-0.029095,0.049695,-0.003561,0.036845,-0.079967,0.113977,0.091046,-0.178521,-0.092770,0.139349,0.259500,0.525899,-4.730382,8.539905,0.358614,-0.205008,-0.798884,-2.129764,-2.765286,-1.936507,4.161448,-0.536582,1.046645,0.810095
4.964000,0.283539,0.029186,0.436903,0.306803,0.000002,0.486776,0.023264,-0.029184,0.049873,-0.003480,0.036703,-0.080225,0.114155,0.091537,-0.176472,-0.094426,0.134872,0.261395,0.508563,-4.749131,8.516742,0.365522,-0.196338,-0.803578,-2.139695,-2.751244,-1.949635,4.139506,-0.531557,1.032369,0.815058
4.965000,0.283652,0.029273,0.436726,0.306803,0.000002,0.486776,0.023151,-0.029271,0.050051,-0.003397,0.036566,-0.080479,0.113669,0.090315,-0.176915,-0.089669,0.134633,0.254896,0.504776,-4.733429,8.543360,0.346785,-0.196132,-0.791468,-2.124747,-2.758755,-1.929211,4.151692,-0.547665,1.032495,0.802263
4.966000,0.283765,0.029359,0.436547,0.306803,0.000002,0.486776,0.023039,-0.029357,0.050229,-0.003322,0.036422,-0.080725,0.113221,0.089191,-0.176280,-0.088084,0.133012,0.252019,0.500209,-4.719550,8.548502,0.340709,-0.193181,-0.786575,-2.116465,-2.756985,-1.919520,4.151984,-0.550501,1.028804,0.797143
4.967000,0.283878,0.029448,0.436371,0.306803,0.000002,0.486776,0.022925,-0.029446,0.050405,-0.003246,0.036295,-0.080978,0.113186,0.088234,-0.177477,-0.088992,0.130652,0.249696,0.487272,-4.709251,8.590070,0.344607,-0.188713,-0.782815,-2.110365,-2.769405,-1.921370,4.166920,-0.543913,1.025523,0.793525
4.968000,0.283992,0.029535,0.436194,0.306803,0.000002,0.486776,0.022811,-0.029533,0.050582,-0.003167,0.036158,-0.081235,0.113431,0.087304,-0.176342,-0.090006,0.127927,0.248640,0.468729,-4.699413,8.585076,0.348939,-0.183540,-0.781603,-2.106460,-2.763992,-1.922999,4.157211,-0.536578,1.016377,0.792470
4.969000,0.284109,0.029622,0.436016,0.306803,0.000002,0.486776,0.022694,-0.029620,0.050760,-0.003089,0.036020,-0.081479,0.113441,0.086589,-0.175597,-0.088790,0.127340,0.245838,0.454485,-4.693726,8.587980,0.344348,-0.182640,-0.776853,-2.100223,-2.764252,-1.915324,4.155327,-0.539552,1.012323,0.787537
4.970000,0.284224,0.029709,0.435839,0.306803,0.000002,0.486776,0.022579,-0.029707,0.050937,-0.003006,0.035894,-0.081733,0.114142,0.087201,-0.176243,-0.091282,0.125382,0.248494,0.426692,-4.714708,8.618594,0.354610,-0.178976,-0.783054,-2.111769,-2.775829,-1.931699,4.160854,-0.531702,1.005455,0.794091
4.971000,0.284337,0.029794,0.435662,0.306803,0.000002,0.486776,0.022467,-0.029792,0.051114,-0.002929,0.035752,-0.081975,0.113681,0.086135,-0.176553,-0.088890,0.128764,0.244368,0.422356,-4.701939,8.642489,0.345310,-0.186024,-0.775648,-2.101070,-2.789347,-1.916253,4.178047,-0.538924,1.012949,0.786293
4.972000,0.284451,0.029881,0.435485,0.306803,0.000002,0.486776,0.022353,-0.029879,0.051292,-0.002852,0.035614,-0.082225,0.114208,0.086736,-0.178274,-0.087233,0.134098,0.246888,0.398136,-4.722662,8.694664,0.338948,-0.196968,-0.781561,-2.111913,-2.819534,-1.915412,4.205577,-0.548623,1.021830,0.791890
4.973000,0.284565,0.029967,0.435307,0.306803,0.000002,0.486776,0.022239,-0.029965,0.051469,-0.002772,0.035473,-0.082469,0.113679,0.087075,-0.178344,-0.089239,0.138073,0.248164,0.395072,-4.737959,8.713800,0.347256,-0.205200,-0.784968,-2.120107,-2.834820,-1.927613,4.221350,-0.543138,1.031022,0.795516
4.974000,0.284676,0.030051,0.435126,0.306803,0.000002,0.486776,0.022127,-0.030049,0.051650,-0.002693,0.035316,-0.082714,0.113132,0.086937,-0.179506,-0.090576,0.142770,0.248591,0.392604,-4.743654,8.755154,0.352879,-0.214909,-0.786680,-2.123947,-2.859120,-1.934854,4.249422,-0.538716,1.043657,0.797340
4.975000,0.284791,0.030136,0.434951,0.306803,0.000002,0.486776,0.022013,-0.030134,0.051825,-0.002618,0.035190,-0.082960,0.114364,0.085262,-0.178001,-0.088098,0.136961,0.243584,0.354250,-4.718662,8.742513,0.343231,-0.203543,-0.777530,-2.107328,-2.845041,-1.917259,4.225754,-0.542219,1.022781,0.787897
4.976000,0.284900,0.030220,0.434772,0.306803,0.000002,0.486776,0.021903,-0.030218,0.052004,-0.002546,0.035036,-0.083198,0.112730,0.084649,-0.178275,-0.085051,0.140604,0.241371,0.373756,-4.714738,8.765876,0.331291,-0.211136,-0.773934,-2.104123,-2.857401,-1.906666,4.248612,-0.553976,1.035586,0.783824
4.977000,0.285014,0.030307,0.434600,0.306803,0.000002,0.486776,0.021789,-0.030305,0.052177,-0.002471,0.034903,-0.083451,0.112924,0.085811,-0.175814,-0.086015,0.134939,0.245638,0.356226,-4.746673,8.733924,0.335410,-0.200072,-0.783353,-2.122409,-2.838167,-1.922963,4.219656,-0.553600,1.017725,0.793410
4.978000,0.285126,0.030391,0.434423,0.306803,0.000002,0.486776,0.021677,-0.030389,0.052353,-0.002395,0.034759,-0.083693,0.112832,0.085066,-0.177627,-0.085740,0.140108,0.243134,0.344600,-4.740209,8.787886,0.334577,-0.210698,-0.779193,-2.116511,-2.867593,-1.917795,4.252416,-0.553633,1.030124,0.789144
4.979000,0.285237,0.030475,0.434249,0.306803,0.000002,0.486776,0.021567,-0.030473,0.052528,-0.002319,0.034605,-0.083935,0.111081,0.084944,-0.176740,-0.086383,0.146102,0.242835,0.366359,-4.746215,8.787580,0.337416,-0.222993,-0.779442,-2.119767,-2.876540,-1.921820,4.268565,-0.552703,1.046870,0.789402
4.980000,0.285347,0.030559,0.434074,0.306803,0.000002,0.486776,0.021456,-0.030557,0.052702,-0.002245,0.034458,-0.084175,0.110696,0.084365,-0.176699,-0.085939,0.149061,0.241282,0.360795,-4.742990,8.804211,0.335901,-0.229208,-0.777176,-2.117020,-2.887793,-1.918704,4.281059,-0.553654,1.052984,0.787031
4.981000,0.285460,0.030645,0.433896,0.306803,0.000002,0.486776,0.021343,-0.030643,0.052880,-0.002169,0.034298,-0.084422,0.111298,0.085154,-0.177843,-0.085331,0.151860,0.243903,0.335214,-4.767341,8.844877,0.333734,-0.235124,-0.783281,-2.129196,-2.909913,-1.923299,4.298514,-0.559479,1.055795,0.792999
4.982000,0.285573,0.030730,0.433721,0.306803,0.000002,0.486776,0.021230,-0.030728,0.053056,-0.002101,0.034149,-0.084663,0.112376,0.085889,-0.176045,-0.082194,0.144330,0.245558,0.300077,-4.790536,8.826447,0.321420,-0.220361,-0.787438,-2.139058,-2.891842,-1.920358,4.267951,-0.573514,1.030541,0.796779
4.983000,0.285686,0.030815,0.433550,0.306803,0.000002,0.486776,0.021117,-0.030813,0.053226,-0.002026,0.034012,-0.084906,0.113290,0.085389,-0.175190,-0.082746,0.141910,0.243290,0.268269,-4.789045,8.826403,0.323894,-0.215796,-0.783752,-2.134738,-2.889832,-1.920995,4.257013,-0.569785,1.019175,0.793178
4.984000,0.285797,0.030896,0.433376,0.306803,0.000002,0.486776,0.021006,-0.030894,0.053400,-0.001953,0.033860,-0.085141,0.114291,0.084560,-0.174184,-0.081688,0.139837,0.241825,0.234897,-4.780581,8.823669,0.319918,-0.211955,-0.781645,-2.129659,-2.886503,-1.914161,4.244794,-0.570899,1.007614,0.790929
4.985000,0.285909,0.030980,0.433206,0.306803,0.000002,0.486776,0.020894,-0.030978,0.053570,-0.001877,0.033717,-0.085385,0.113496,0.085168,-0.172314,-0.084740,0.139193,0.243432,0.237420,-4.801193,8.803283,0.332388,-0.210951,-0.785713,-2.140518,-2.879409,-1.933480,4.235515,-0.561645,1.005811,0.795392
4.986000,0.286019,0.031064,0.433033,0.306803,0.000002,0.486776,0.020784,-0.031062,0.053743,-0.001805,0.033560,-0.085624,0.113359,0.084198,-0.169851,-0.083722,0.136333,0.239814,0.226888,-4.790130,8.771352,0.328568,-0.205546,-0.779312,-2.131416,-2.862355,-1.925294,4.214180,-0.562720,0.995304,0.788862
4.987000,0.286136,0.031146,0.432864,0.306803,0.000002,0.486776,0.020667,-0.031144,0.053912,-0.001732,0.033430,-0.085861,0.115413,0.083916,-0.168209,-0.082784,0.126117,0.238160,0.171762,-4.792718,8.755418,0.325071,-0.185373,-0.776832,-2.128240,-2.842162,-1.921411,4.176733,-0.563851,0.961681,0.786328
4.988000,0.286252,0.031230,0.432694,0.306803,0.000002,0.486776,0.020551,-0.031228,0.054082,-0.001662,0.033301,-0.086096,0.115180,0.083642,-0.168822,-0.081134,0.127793,0.236773,0.162547,-4.795643,8.784645,0.318717,-0.188984,-0.774884,-2.127572,-2.856068,-1.916866,4.191751,-0.570535,0.965038,0.784135
4.989000,0.286366,0.031313,0.432520,0.306803,0.000002,0.486776,0.020438,-0.031311,0.054256,-0.001592,0.033153,-0.086330,0.115899,0.083470,-0.168081,-0.079781,0.122892,0.235038,0.134542,-4.800534,8.787248,0.313552,-0.179478,-0.772232,-2.125850,-2.850077,-1.912481,4.178607,-0.575057,0.949174,0.781324
4.990000,0.286481,0.031397,0.432356,0.306803,0.000002,0.486776,0.020322,-0.031395,0.054420,-0.001518,0.033036,-0.086569,0.114717,0.082689,-0.167610,-0.078790,0.124888,0.233879,0.144354,-4.793288,8.794215,0.309847,-0.183704,-0.770750,-2.123565,-2.854967,-1.909220,4.188938,-0.577453,0.955854,0.779689
4.991000,0.286597,0.031481,0.432187,0.306803,0.000002,0.486776,0.020206,-0.031479,0.054589,-0.001444,0.032905,-0.086806,0.115272,0.082739,-0.167727,-0.079959,0.122115,0.233715,0.119313,-4.802639,8.813428,0.314781,-0.178421,-0.771251,-2.126381,-2.859819,-1.916140,4.188360,-0.572954,0.946871,0.780346
4.992000,0.286713,0.031562,0.432021,0.306803,0.000002,0.486776,0.020090,-0.031560,0.054755,-0.001372,0.032776,-0.087037,0.115669,0.083647,-0.168512,-0.082670,0.121481,0.235981,0.097428,-4.828976,8.845747,0.325877,-0.177410,-0.776591,-2.138978,-2.874210,-1.934822,4.197888,-0.565615,0.943975,0.786023
4.993000,0.286830,0.031644,0.431854,0.306803,0.000002,0.486776,0.019973,-0.031642,0.054922,-0.001299,0.032651,-0.087274,0.116622,0.084347,-0.167587,-0.081784,0.120187,0.239609,0.064350,-4.851102,8.843950,0.322590,-0.175072,-0.784676,-2.152400,-2.873572,-1.939825,4.186064,-0.571055,0.933455,0.793983
4.994000,0.286943,0.031727,0.431685,0.306803,0.000002,0.486776,0.019860,-0.031725,0.055091,-0.001230,0.032516,-0.087508,0.116495,0.083972,-0.166723,-0.080672,0.114968,0.236982,0.053317,-4.851884,8.843542,0.318383,-0.164904,-0.780244,-2.148798,-2.865030,-1.937224,4.175617,-0.574287,0.920576,0.789430
4.995000,0.287060,0.031812,0.431520,0.306803,0.000002,0.486776,0.019743,-0.031810,0.055256,-0.001164,0.032396,-0.087750,0.116669,0.084342,-0.166506,-0.080378,0.114503,0.238109,0.035815,-4.867829,8.855766,0.317439,-0.164214,-0.783343,-2.156414,-2.870326,-1.942275,4.176488,-0.577116,0.916586,0.792478
4.996000,0.287178,0.031895,0.431355,0.306803,0.000002,0.486776,0.019626,-0.031893,0.055421,-0.001096,0.032284,-0.087986,0.116859,0.083998,-0.166336,-0.080475,0.113882,0.236899,0.017909,-4.869290,8.868860,0.318063,-0.163195,-0.781750,-2.155279,-2.875395,-1.942843,4.178226,-0.576003,0.912714,0.790889
4.997000,0.287294,0.031977,0.431189,0.306803,0.000002,0.486776,0.019510,-0.031975,0.055587,-0.001030,0.032159,-0.088216,0.116342,0.083886,-0.166768,-0.079754,0.118212,0.235792,0.014306,-4.875260,8.894103,0.315412,-0.172106,-0.780340,-2.155651,-2.892268,-1.939367,4.197189,-0.579940,0.922363,0.789339
4.998000,0.287411,0.032059,0.431024,0.306803,0.000002,0.486776,0.019392,-0.032057,0.055752,-0.000961,0.032038,-0.088451,0.116158,0.084152,-0.166254,-0.080487,0.120543,0.238373,0.003925,-4.888741,8.900285,0.318584,-0.177009,-0.786324,-2.165506,-2.899803,-1.947648,4.201745,-0.578448,0.925275,0.795383
4.999000,0.287528,0.032141,0.430852,0.306803,0.000002,0.486776,0.019276,-0.032139,0.055924,-0.000901,0.031893,-0.088681,0.116599,0.084729,-0.168125,-0.078941,0.126112,0.238689,-0.018921,-4.908485,8.954917,0.312609,-0.188438,-0.787762,-2.171996,-2.931041,-1.945677,4.230710,-0.588018,0.935046,0.796564
5.000000,0.287649,0.032223,0.430684,0.306803,0.000002,0.486776,0.019155,-0.032221,0.056092,-0.000839,0.031769,-0.088913,0.118228,0.084170,-0.168019,-0.076092,0.122117,0.237824,-0.066002,-4.905456,8.969617,0.301432,-0.180695,-0.786844,-2.168832,-2.931272,-1.933573,4.219520,-0.596525,0.917494,0.795296
5.001000,0.287769,0.032307,0.430517,0.306803,0.000002,0.486776,0.019034,-0.032305,0.056259,-0.000771,0.031658,-0.089155,0.118745,0.083144,-0.165283,-0.075515,0.115035,0.235442,-0.090802,-4.893366,8.931559,0.299361,-0.166755,-0.782928,-2.161734,-2.905950,-1.929869,4.184843,-0.594527,0.895226,0.791347
5.002000,0.287892,0.032389,0.430349,0.306803,0.000002,0.486776,0.018912,-0.032387,0.056427,-0.000712,0.031539,-0.089382,0.119803,0.083562,-0.167672,-0.073191,0.117821,0.234921,-0.126639,-4.909929,8.996183,0.290274,-0.172565,-0.782679,-2.165132,-2.936637,-1.923672,4.210717,-0.606035,0.897344,0.790775
5.003000,0.288013,0.032469,0.430178,0.306803,0.000002,0.486776,0.018791,-0.032467,0.056599,-0.000652,0.031412,-0.089609,0.120299,0.082176,-0.170470,-0.071846,0.122413,0.231140,-0.151095,-4.890208,9.069279,0.285104,-0.182001,-0.775910,-2.152626,-2.972308,-1.911382,4.248318,-0.607898,0.907324,0.783799
5.004000,0.288134,0.032550,0.430006,0.306803,0.000002,0.486776,0.018669,-0.032548,0.056770,-0.000590,0.031283,-0.089840,0.122006,0.081800,-0.170729,-0.072108,0.119179,0.229677,-0.199788,-4.890814,9.091617,0.286367,-0.175791,-0.773794,-2.149368,-2.978122,-1.910203,4.242065,-0.605052,0.892418,0.781718
5.005000,0.288256,0.032631,0.429835,0.306803,0.000002,0.486776,0.018548,-0.032629,0.056941,-0.000526,0.031155,-0.090067,0.121288,0.081397,-0.171684,-0.072956,0.123529,0.228158,-0.200037,-4.890849,9.127774,0.289984,-0.184747,-0.771552,-2.148005,-2.999618,-1.913458,4.267686,-0.601927,0.904368,0.779542
5.006000,0.288378,0.032711,0.429663,0.306803,0.000002,0.486776,0.018426,-0.032709,0.057114,-0.000461,0.031024,-0.090298,0.121174,0.080986,-0.171674,-0.073482,0.125543,0.228433,-0.212400,-4.890659,9.144849,0.292314,-0.189038,-0.772911,-2.149426,-3.010325,-1.915983,4.277012,-0.598983,0.907389,0.780938
5.007000,0.288500,0.032791,0.429488,0.306803,0.000002,0.486776,0.018304,-0.032789,0.057288,-0.000403,0.030888,-0.090517,0.121403,0.080638,-0.171838,-0.072323,0.126557,0.225043,-0.231610,-4.891636,9.165565,0.287883,-0.191337,-0.766895,-2.143660,-3.020530,-1.909032,4.284307,-0.603466,0.906692,0.774761
5.008000,0.288623,0.032871,0.429317,0.306803,0.000002,0.486776,0.018180,-0.032869,0.057459,-0.000346,0.030765,-0.090739,0.122050,0.080532,-0.173422,-0.071021,0.130539,0.223799,-0.259335,-4.897527,9.214333,0.282874,-0.199547,-0.765185,-2.143206,-3.046883,-1.904373,4.306979,-0.609425,0.912120,0.772858
5.009000,0.288748,0.032954,0.429138,0.306803,0.000002,0.486776,0.018056,-0.032952,0.057638,-0.000283,0.030619,-0.090972,0.123332,0.079559,-0.174244,-0.069721,0.136603,0.221215,-0.299957,-4.886346,9.248692,0.277894,-0.211969,-0.760832,-2.134854,-3.071126,-1.893109,4.322866,-0.612502,0.917960,0.768302
5.010000,0.288872,0.033032,0.428963,0.306803,0.000002,0.486776,0.017932,-0.033030,0.057813,-0.000226,0.030476,-0.091194,0.123691,0.079695,-0.174862,-0.069234,0.136600,0.221111,-0.322038,-4.896933,9.278564,0.276147,-0.212248,-0.761400,-2.138052,-3.083828,-1.893784,4.331860,-0.615229,0.915396,0.768793
5.011000,0.288995,0.033111,0.428788,0.306803,0.000002,0.486776,0.017809,-0.033109,0.057988,-0.000164,0.030339,-0.091417,0.123573,0.079061,-0.176002,-0.070360,0.137021,0.220438,-0.334443,-4.892154,9.318874,0.280865,-0.213364,-0.760834,-2.136499,-3.101071,-1.898323,4.350295,-0.609043,0.917525,0.768346
5.012000,0.289119,0.033189,0.428614,0.306803,0.000002,0.486776,0.017684,-0.033187,0.058162,-0.000099,0.030196,-0.091638,0.123883,0.078606,-0.176237,-0.071007,0.138799,0.219749,-0.355547,-4.890816,9.340950,0.283679,-0.217206,-0.760231,-2.135551,-3.113812,-1.900632,4.359189,-0.605506,0.918634,0.767797
5.013000,0.289246,0.033267,0.428439,0.306803,0.000002,0.486776,0.017557,-0.033265,0.058338,-0.000048,0.030056,-0.091852,0.123845,0.076870,-0.178062,-0.066823,0.142749,0.214077,-0.370011,-4.863876,9.395022,0.267123,-0.225386,-0.749636,-2.117418,-3.139535,-1.874929,4.388860,-0.617707,0.927172,0.756672
5.014000,0.289372,0.033346,0.428266,0.306803,0.000002,0.486776,0.017431,-0.033344,0.058511,0.000010,0.029935,-0.092075,0.123773,0.076838,-0.176959,-0.067684,0.137760,0.213198,-0.383701,-4.871142,9.390233,0.270770,-0.215650,-0.748658,-2.118872,-3.130885,-1.881405,4.376355,-0.613930,0.914313,0.755811
5.015000,0.289501,0.033425,0.428095,0.306803,0.000002,0.486776,0.017303,-0.033423,0.058682,0.000069,0.029808,-0.092288,0.125489,0.077128,-0.175662,-0.066944,0.131659,0.211909,-0.433438,-4.884863,9.381411,0.268017,-0.203703,-0.746825,-2.119807,-3.120030,-1.880951,4.349221,-0.617037,0.890331,0.753908
5.016000,0.289630,0.033505,0.427923,0.306803,0.000002,0.486776,0.017173,-0.033503,0.058853,0.000124,0.029691,-0.092506,0.126529,0.076907,-0.174465,-0.063891,0.130493,0.211202,-0.469767,-4.888408,9.374586,0.256001,-0.201605,-0.746177,-2.119342,-3.116081,-1.869854,4.334134,-0.628224,0.878607,0.752899
5.017000,0.289758,0.033583,0.427752,0.306803,0.000002,0.486776,0.017045,-0.033581,0.059024,0.000185,0.029567,-0.092721,0.127464,0.076749,-0.172946,-0.064520,0.125623,0.210328,-0.503872,-4.893075,9.361325,0.258728,-0.192113,-0.745181,-2.119099,-3.105058,-1.872861,4.311916,-0.624508,0.860759,0.751987
5.018000,0.289888,0.033659,0.427581,0.306803,0.000002,0.486776,0.016916,-0.033657,0.059196,0.000243,0.029435,-0.092935,0.127582,0.076568,-0.172253,-0.065389,0.126470,0.211065,-0.521770,-4.897088,9.364625,0.262406,-0.194069,-0.747401,-2.122437,-3.109090,-1.877939,4.311036,-0.620624,0.859150,0.754291
5.019000,0.290014,0.033737,0.427413,0.306803,0.000002,0.486776,0.016789,-0.033735,0.059363,0.000303,0.029319,-0.093150,0.127005,0.076736,-0.170944,-0.064881,0.122016,0.210939,-0.525412,-4.908199,9.355172,0.260583,-0.185395,-0.747903,-2.126781,-3.098741,-1.881702,4.299386,-0.623050,0.848617,0.754743
5.020000,0.290140,0.033815,0.427246,0.306803,0.000002,0.486776,0.016663,-0.033813,0.059531,0.000362,0.029195,-0.093369,0.127689,0.077063,-0.169429,-0.065747,0.117445,0.212714,-0.554229,-4.922596,9.341667,0.264253,-0.176501,-0.752220,-2.134894,-3.088289,-1.891569,4.278440,-0.619828,0.832344,0.759164
5.021000,0.290268,0.033891,0.427081,0.306803,0.000002,0.486776,0.016535,-0.033889,0.059696,0.000417,0.029089,-0.093577,0.127603,0.076539,-0.169528,-0.065469,0.119159,0.209683,-0.567808,-4.919671,9.360109,0.263336,-0.180140,-0.746885,-2.129029,-3.098812,-1.887783,4.287541,-0.620284,0.834425,0.753786
5.022000,0.290395,0.033971,0.426913,0.306803,0.000002,0.486776,0.016409,-0.033969,0.059863,0.000477,0.028969,-0.093799,0.128801,0.077175,-0.168152,-0.064120,0.113939,0.211287,-0.606980,-4.940421,9.349375,0.258151,-0.169941,-0.750872,-2.137841,-3.088004,-1.889312,4.263136,-0.626693,0.813944,0.757623
5.023000,0.290526,0.034048,0.426753,0.306803,0.000002,0.486776,0.016277,-0.034046,0.060023,0.000531,0.028879,-0.094002,0.128008,0.077272,-0.167273,-0.064108,0.112646,0.210435,-0.606856,-4.950014,9.347789,0.258291,-0.167535,-0.749877,-2.140383,-3.085913,-1.892836,4.261446,-0.627648,0.811282,0.756627
5.024000,0.290653,0.034127,0.426590,0.306803,0.000002,0.486776,0.016150,-0.034125,0.060186,0.000586,0.028781,-0.094221,0.126811,0.076969,-0.167009,-0.062265,0.114612,0.210425,-0.598197,-4.951908,9.358806,0.251112,-0.171661,-0.750623,-2.142588,-3.092538,-1.888619,4.272970,-0.634848,0.817481,0.757149
5.025000,0.290782,0.034201,0.426427,0.306803,0.000002,0.486776,0.016021,-0.034199,0.060349,0.000650,0.028677,-0.094429,0.127336,0.075881,-0.165653,-0.062383,0.110879,0.207636,-0.624136,-4.937565,9.347944,0.251805,-0.164405,-0.745773,-2.133382,-3.083291,-1.883697,4.256722,-0.630248,0.804128,0.752319
