time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.690000,0.306447,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000320,0.000038,0.000467,-0.000022,-0.000823,0.000076,-0.000131,-0.000230,-0.000340,0.000000,0.000000,0.000000,0.000782,0.000334,-0.001381,0.066690,0.008442,0.053519,-0.002803,-0.003638,0.005060,0.007655,-0.009814,0.008312,0.037444,-0.001025,0.022373,-0.005057,0.007655,-0.009814,0.008312,0.037444,-0.001025,0.022373,-0.005057
0.691000,0.306446,-0.000119,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000468,-0.000019,-0.000826,0.000069,-0.000327,0.000200,-0.000595,0.000000,0.000000,0.000000,-0.000534,0.001610,0.001403,0.070746,-0.000262,0.058674,0.001813,-0.008115,-0.004703,-0.004775,-0.015249,-0.004681,0.044876,0.001768,0.028156,0.004700,-0.004775,-0.015249,-0.004681,0.044876,0.001768,0.028156,0.004700
0.692000,0.306447,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000320,0.000037,0.000466,-0.000019,-0.000821,0.000067,0.000037,0.002163,0.000187,0.000000,0.000000,0.000000,-0.000200,-0.000578,0.007919,0.063325,-0.039556,0.042836,0.000641,-0.000440,-0.027515,-0.039630,-0.003867,-0.032742,0.028788,-0.007657,0.017532,0.027514,-0.039630,-0.003867,-0.032742,0.028788,-0.007657,0.017532,0.027514
0.693000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000468,-0.000020,-0.000826,0.000075,-0.000244,0.001312,-0.000512,0.000000,0.000000,0.000000,0.000103,0.001378,0.002998,0.069088,-0.022465,0.056993,-0.000420,-0.007300,-0.010269,-0.017144,-0.014176,-0.014248,0.043060,-0.005133,0.026846,0.010268,-0.017144,-0.014176,-0.014248,0.043060,-0.005133,0.026846,0.010268
0.694000,0.306447,-0.000119,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000469,-0.000019,-0.000828,0.000070,0.000090,0.001220,-0.000492,0.000000,0.000000,0.000000,-0.000121,0.000858,0.004009,0.062326,-0.020684,0.056736,0.000365,-0.005486,-0.013820,-0.020150,-0.013322,-0.016730,0.040257,-0.003971,0.023586,0.013819,-0.020150,-0.013322,-0.016730,0.040257,-0.003971,0.023586,0.013819
0.695000,0.306446,-0.000118,0.486321,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000472,-0.000019,-0.000834,0.000069,-0.000013,0.000955,-0.001080,0.000000,0.000000,0.000000,0.000157,0.002362,0.002732,0.064442,-0.015457,0.068766,-0.000605,-0.010768,-0.009355,-0.014083,-0.021968,-0.011189,0.051486,-0.003843,0.030369,0.009354,-0.014083,-0.021968,-0.011189,0.051486,-0.003843,0.030369,0.009354
0.696000,0.306446,-0.000118,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000468,-0.000016,-0.000826,0.000069,-0.000141,0.000871,0.000168,0.000000,0.000000,0.000000,-0.001172,-0.000343,0.002486,0.067035,-0.013783,0.043446,0.004055,-0.001277,-0.008495,-0.012711,-0.004317,-0.013344,0.030379,0.001165,0.019201,0.008490,-0.012711,-0.004317,-0.013344,0.030379,0.001165,0.019201,0.008490
0.697000,0.306446,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000466,-0.000019,-0.000821,0.000076,-0.000060,0.000174,0.000559,0.000000,0.000000,0.000000,0.000053,-0.001564,-0.000250,0.065376,0.000310,0.035456,-0.000241,0.003013,0.001103,0.001205,0.002170,0.001058,0.022103,-0.000173,0.013860,-0.001102,0.001205,0.002170,0.001058,0.022103,-0.000173,0.013860,-0.001102
0.698000,0.306447,-0.000122,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000320,0.000040,0.000469,-0.000020,-0.000829,0.000074,0.000143,-0.000501,-0.000003,0.000000,0.000000,0.000000,0.000451,0.000175,0.000516,0.061182,0.014011,0.046955,-0.001637,-0.003098,-0.001585,0.002715,-0.008107,0.004601,0.033100,0.001317,0.020097,0.001587,0.002715,-0.008107,0.004601,0.033100,0.001317,0.020097,0.001587
0.699000,0.306446,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000467,-0.000019,-0.000823,0.000070,-0.000140,0.000660,0.000343,0.000000,0.000000,0.000000,0.000042,-0.000844,0.001725,0.066995,-0.009494,0.039817,-0.000206,0.000485,-0.005827,-0.008730,-0.001445,-0.007051,0.026899,-0.002196,0.017113,0.005827,-0.008730,-0.001445,-0.007051,0.026899,-0.002196,0.017113,0.005827
0.700000,0.306446,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000467,-0.000019,-0.000824,0.000071,-0.000066,0.000522,0.000031,0.000000,0.000000,0.000000,-0.000129,0.000272,0.000820,0.065495,-0.006753,0.046072,0.000394,-0.003425,-0.002654,-0.004716,-0.007502,-0.004339,0.033567,-0.001020,0.021255,0.002653,-0.004716,-0.007502,-0.004339,0.033567,-0.001020,0.021255,0.002653
0.701000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000467,-0.000022,-0.000821,0.000069,-0.000058,0.000364,0.000425,0.000000,0.000000,0.000000,-0.000085,-0.001674,0.001345,0.065407,-0.003666,0.038161,0.000232,0.003396,-0.004500,-0.005616,0.001729,-0.004528,0.023002,-0.000533,0.013722,0.004501,-0.005616,0.001729,-0.004528,0.023002,-0.000533,0.013722,0.004501
0.702000,0.306446,-0.000119,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000468,-0.000020,-0.000826,0.000068,-0.000125,0.000425,-0.000193,0.000000,0.000000,0.000000,-0.000056,0.000476,0.002205,0.066817,-0.004839,0.050705,0.000135,-0.004145,-0.007517,-0.008991,-0.009439,-0.006969,0.036643,-0.000872,0.022661,0.007516,-0.008991,-0.009439,-0.006969,0.036643,-0.000872,0.022661,0.007516
0.703000,0.306445,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000021,-0.000819,0.000074,-0.000233,0.000215,0.000694,0.000000,0.000000,0.000000,0.000401,-0.002237,-0.001024,0.069064,-0.000631,0.032728,-0.001466,0.005374,0.003805,0.003619,0.005934,0.003528,0.018925,-0.001599,0.012035,-0.003803,0.003619,0.005934,0.003528,0.018925,-0.001599,0.012035,-0.003803
0.704000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000467,-0.000022,-0.000823,0.000074,-0.000070,-0.000292,0.000291,0.000000,0.000000,0.000000,0.000885,-0.000933,-0.001004,0.065697,0.009628,0.040907,-0.003163,0.000797,0.003736,0.006694,-0.001667,0.008015,0.026931,-0.001135,0.016622,-0.003732,0.006694,-0.001667,0.008015,0.026931,-0.001135,0.016622,-0.003732
0.705000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000467,-0.000022,-0.000823,0.000067,0.000221,0.000160,0.000130,0.000000,0.000000,0.000000,-0.000466,-0.000064,0.001658,0.059748,0.000420,0.044099,0.001565,-0.002246,-0.005601,-0.005465,-0.006599,-0.004919,0.030719,0.001662,0.018694,0.005599,-0.005465,-0.006599,-0.004919,0.030719,0.001662,0.018694,0.005599
0.706000,0.306446,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000466,-0.000021,-0.000823,0.000074,0.000062,-0.000241,0.000283,0.000000,0.000000,0.000000,0.000082,0.000148,-0.001053,0.063007,0.008589,0.040960,-0.000351,-0.002987,0.003907,0.006546,-0.005879,0.005807,0.030395,0.001459,0.019844,-0.003907,0.006546,-0.005879,0.005807,0.030395,0.001459,0.019844,-0.003907
0.707000,0.306445,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000467,-0.000018,-0.000821,0.000069,-0.000348,0.000545,-0.000058,0.000000,0.000000,0.000000,-0.000734,-0.000409,0.000733,0.071445,-0.007341,0.047865,0.002514,-0.001032,-0.002358,-0.004601,-0.004746,-0.005825,0.032781,0.000976,0.020272,0.002355,-0.004601,-0.004746,-0.005825,0.032781,0.000976,0.020272,0.002355
0.708000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000466,-0.000023,-0.000822,0.000071,0.000264,0.000107,0.000226,0.000000,0.000000,0.000000,0.000346,-0.001018,0.000020,0.059029,0.001447,0.042129,-0.001281,0.001097,0.000143,0.000593,-0.002763,0.001486,0.026354,-0.000973,0.015026,-0.000141,0.000593,-0.002763,0.001486,0.026354,-0.000973,0.015026,-0.000141
0.709000,0.306445,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000019,-0.000819,0.000070,-0.000149,-0.000010,0.000190,0.000000,0.000000,0.000000,-0.000603,-0.000964,0.000839,0.067409,0.003909,0.042819,0.002055,0.000916,-0.002725,-0.001519,-0.001869,-0.002099,0.027934,0.002883,0.017031,0.002723,-0.001519,-0.001869,-0.002099,0.027934,0.002883,0.017031,0.002723
0.710000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000020,-0.000813,0.000074,-0.000059,-0.000197,0.001087,0.000000,0.000000,0.000000,0.000384,-0.002487,-0.001125,0.065544,0.007680,0.024576,-0.001406,0.006267,0.004160,0.006520,0.008782,0.006436,0.013734,0.000209,0.009685,-0.004158,0.006520,0.008782,0.006436,0.013734,0.000209,0.009685,-0.004158
0.711000,0.306445,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000020,-0.000819,0.000069,-0.000130,0.000094,-0.000257,0.000000,0.000000,0.000000,0.000067,0.000425,0.000867,0.067014,0.001795,0.051753,-0.000294,-0.003943,-0.002829,-0.002271,-0.009527,-0.001197,0.036959,0.000091,0.022591,0.002829,-0.002271,-0.009527,-0.001197,0.036959,0.000091,0.022591,0.002829
0.712000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000464,-0.000019,-0.000817,0.000067,0.000140,0.000020,0.000660,0.000000,0.000000,0.000000,-0.000159,-0.001480,0.001055,0.061619,0.003277,0.033179,0.000498,0.002730,-0.003491,-0.002479,0.002009,-0.001746,0.020830,0.001194,0.013153,0.003490,-0.002479,0.002009,-0.001746,0.020830,0.001194,0.013153,0.003490
0.713000,0.306445,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000465,-0.000020,-0.000819,0.000070,-0.000185,-0.000167,0.000065,0.000000,0.000000,0.000000,0.000288,-0.000192,-0.000163,0.068126,0.007071,0.045257,-0.001069,-0.001784,0.000779,0.002954,-0.005207,0.003614,0.031877,0.000423,0.020096,-0.000778,0.002954,-0.005207,0.003614,0.031877,0.000423,0.020096,-0.000778
0.714000,0.306446,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000465,-0.000018,-0.000817,0.000069,0.000033,0.000422,0.000135,0.000000,0.000000,0.000000,-0.000598,-0.000128,0.000015,0.063671,-0.004859,0.043767,0.002038,-0.002003,0.000154,-0.001327,-0.005654,-0.002904,0.030822,0.001020,0.019247,-0.000157,-0.001327,-0.005654,-0.002904,0.030822,0.001020,0.019247,-0.000157
0.715000,0.306445,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000465,-0.000021,-0.000816,0.000068,-0.000135,-0.000472,-0.000002,0.000000,0.000000,0.000000,0.000154,-0.000085,-0.000193,0.067134,0.013097,0.046524,-0.000604,-0.002150,0.000882,0.004904,-0.006114,0.005317,0.032712,0.002156,0.020364,-0.000882,0.004904,-0.006114,0.005317,0.032712,0.002156,0.020364,-0.000882
0.716000,0.306446,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000464,-0.000020,-0.000815,0.000067,0.000167,0.000027,0.000132,0.000000,0.000000,0.000000,0.000103,-0.000532,0.001494,0.060946,0.003178,0.043789,-0.000421,-0.000583,-0.005028,-0.004047,-0.004657,-0.002212,0.029064,0.000255,0.017256,0.005029,-0.004047,-0.004657,-0.002212,0.029064,0.000255,0.017256,0.005029
0.717000,0.306445,-0.000118,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000019,-0.000818,0.000072,-0.000229,-0.000060,-0.000352,0.000000,0.000000,0.000000,0.000508,0.000770,-0.001764,0.069067,0.004849,0.053607,-0.001835,-0.005149,0.006393,0.007887,-0.010987,0.007401,0.039302,-0.000813,0.024392,-0.006391,0.007887,-0.010987,0.007401,0.039302,-0.000813,0.024392,-0.006391
0.718000,0.306445,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000464,-0.000020,-0.000814,0.000069,-0.000104,0.000259,0.000263,0.000000,0.000000,0.000000,0.000135,-0.000930,0.000175,0.066552,-0.001565,0.041151,-0.000531,0.000816,-0.000406,-0.000878,-0.001591,-0.000412,0.027139,-0.000857,0.016805,0.000406,-0.000878,-0.001591,-0.000412,0.027139,-0.000857,0.016805,0.000406
0.719000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000017,-0.000811,0.000069,0.000052,0.000023,0.000459,0.000000,0.000000,0.000000,-0.000697,-0.001414,0.000216,0.063357,0.003218,0.037148,0.002388,0.002517,-0.000551,0.000443,0.000848,-0.001024,0.023137,0.003069,0.014079,0.000549,0.000443,0.000848,-0.001024,0.023137,0.003069,0.014079,0.000549
0.720000,0.306445,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000464,-0.000020,-0.000813,0.000068,-0.000037,-0.000073,0.000043,0.000000,0.000000,0.000000,0.000371,-0.000386,0.000497,0.065173,0.005161,0.045543,-0.001359,-0.001086,-0.001536,0.000054,-0.005050,0.001564,0.030936,-0.000267,0.018803,0.001537,0.000054,-0.005050,0.001564,0.030936,-0.000267,0.018803,0.001537
0.721000,0.306445,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000465,-0.000018,-0.000815,0.000073,0.000011,0.000082,-0.000163,0.000000,0.000000,0.000000,-0.000386,0.000537,-0.001242,0.064196,0.002014,0.049718,0.001297,-0.004325,0.004564,0.005189,-0.009717,0.002969,0.036017,0.001723,0.022201,-0.004566,0.005189,-0.009717,0.002969,0.036017,0.001723,0.022201,-0.004566
0.722000,0.306446,-0.000118,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000463,-0.000023,-0.000813,0.000068,0.000164,-0.000126,-0.000016,0.000000,0.000000,0.000000,0.000139,0.000358,0.000746,0.060982,0.006171,0.046661,-0.000553,-0.003691,-0.002406,-0.000507,-0.008639,0.000706,0.033530,0.000752,0.020623,0.002406,-0.000507,-0.008639,0.000706,0.033530,0.000752,0.020623,0.002406
0.723000,0.306445,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000036,0.000464,-0.000020,-0.000813,0.000069,-0.000316,0.000215,-0.000040,0.000000,0.000000,0.000000,-0.000112,-0.000318,0.000119,0.070868,-0.000687,0.047209,0.000334,-0.001325,-0.000210,-0.000412,-0.004925,-0.000600,0.032690,0.000194,0.020386,0.000209,-0.000412,-0.004925,-0.000600,0.032690,0.000194,0.020386,0.000209
0.724000,0.306445,-0.000118,0.486332,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000461,-0.000019,-0.000806,0.000071,0.000016,0.000025,0.000805,0.000000,0.000000,0.000000,-0.000266,-0.001975,-0.000641,0.064060,0.003148,0.029972,0.000875,0.004496,0.002458,0.003431,0.005132,0.002150,0.017862,0.001539,0.011618,-0.002459,0.003431,0.005132,0.002150,0.017862,0.001539,0.011618,-0.002459
0.725000,0.306445,-0.000118,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000036,0.000463,-0.000018,-0.000811,0.000070,-0.000132,0.000188,0.000012,0.000000,0.000000,0.000000,-0.000177,-0.000203,-0.000108,0.067149,-0.000145,0.046086,0.000566,-0.001721,0.000588,0.000552,-0.005548,-0.000023,0.032080,0.000539,0.019900,-0.000589,0.000552,-0.005548,-0.000023,0.032080,0.000539,0.019900,-0.000589
0.726000,0.306445,-0.000117,0.486331,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000035,0.000462,-0.000019,-0.000807,0.000063,0.000033,0.000346,0.000291,0.000000,0.000000,0.000000,0.000121,-0.000930,0.002451,0.063844,-0.003368,0.040367,-0.000481,0.000834,-0.008392,-0.009416,-0.001747,-0.006674,0.026405,-0.001179,0.016149,0.008392,-0.009416,-0.001747,-0.006674,0.026405,-0.001179,0.016149,0.008392
0.727000,0.306445,-0.000119,0.486331,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000462,-0.000018,-0.000807,0.000071,0.000043,-0.000264,0.000436,0.000000,0.000000,0.000000,-0.000206,-0.000939,-0.001282,0.063587,0.008972,0.037452,0.000665,0.000865,0.004702,0.007459,-0.000863,0.005775,0.024962,0.002553,0.015806,-0.004702,0.007459,-0.000863,0.005775,0.024962,0.002553,0.015806,-0.004702
0.728000,0.306445,-0.000119,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000018,-0.000809,0.000074,0.000008,-0.000073,0.000049,0.000000,0.000000,0.000000,-0.000090,-0.000307,-0.001018,0.064306,0.005184,0.045286,0.000261,-0.001353,0.003787,0.005383,-0.005371,0.004184,0.030969,0.001354,0.018864,-0.003787,0.005383,-0.005371,0.004184,0.030969,0.001354,0.018864,-0.003787
0.729000,0.306445,-0.000120,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000463,-0.000018,-0.000810,0.000072,-0.000045,-0.000152,0.000012,0.000000,0.000000,0.000000,-0.000106,0.000033,0.000231,0.065381,0.006813,0.046041,0.000317,-0.002545,-0.000592,0.001504,-0.006629,0.001581,0.032655,0.001756,0.020348,0.000591,0.001504,-0.006629,0.001581,0.032655,0.001756,0.020348,0.000591
0.730000,0.306444,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000037,0.000464,-0.000019,-0.000813,0.000068,-0.000208,-0.000008,-0.000300,0.000000,0.000000,0.000000,0.000371,0.001087,0.000866,0.068756,0.003859,0.052360,-0.001357,-0.006244,-0.002826,-0.001635,-0.011748,0.000229,0.039771,-0.000537,0.025313,0.002827,-0.001635,-0.011748,0.000229,0.039771,-0.000537,0.025313,0.002827
0.731000,0.306445,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000037,0.000465,-0.000018,-0.000816,0.000073,-0.000066,-0.000098,-0.000681,0.000000,0.000000,0.000000,-0.000195,0.001753,-0.001118,0.065855,0.005667,0.060144,0.000628,-0.008584,0.004130,0.005874,-0.016919,0.004324,0.045409,0.001824,0.027724,-0.004131,0.005874,-0.016919,0.004324,0.045409,0.001824,0.027724,-0.004131
0.732000,0.306445,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000464,-0.000018,-0.000813,0.000072,0.000090,-0.000066,-0.000127,0.000000,0.000000,0.000000,-0.000130,0.000282,-0.000508,0.062672,0.005008,0.048955,0.000401,-0.003426,0.001993,0.003535,-0.008819,0.002761,0.034564,0.001458,0.020915,-0.001993,0.003535,-0.008819,0.002761,0.034564,0.001458,0.020915,-0.001993
0.733000,0.306445,-0.000118,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000463,-0.000021,-0.000810,0.000068,0.000032,0.000017,0.000377,0.000000,0.000000,0.000000,-0.000242,-0.001019,0.000718,0.063849,0.003279,0.038733,0.000785,0.001136,-0.002309,-0.001296,-0.000944,-0.001112,0.025330,0.001481,0.015703,0.002308,-0.001296,-0.000944,-0.001112,0.025330,0.001481,0.015703,0.002308
0.734000,0.306444,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000036,0.000464,-0.000021,-0.000813,0.000067,-0.000034,0.000214,-0.000517,0.000000,0.000000,0.000000,0.000436,0.001177,0.000962,0.065260,-0.000693,0.056780,-0.001588,-0.006559,-0.003166,-0.003370,-0.013953,-0.001327,0.041722,-0.001725,0.025280,0.003167,-0.003370,-0.013953,-0.001327,0.041722,-0.001725,0.025280,0.003167
0.735000,0.306444,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000037,0.000464,-0.000019,-0.000815,0.000074,-0.000097,-0.000241,-0.000104,0.000000,0.000000,0.000000,0.000086,0.000881,-0.001693,0.066510,0.008548,0.048485,-0.000358,-0.005529,0.006147,0.008774,-0.010189,0.007383,0.036936,0.001441,0.023783,-0.006147,0.008774,-0.010189,0.007383,0.036936,0.001441,0.023783,-0.006147
0.736000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000018,-0.000812,0.000075,0.000271,-0.000179,0.000330,0.000000,0.000000,0.000000,-0.000337,-0.000478,-0.001385,0.058945,0.007315,0.039699,0.001127,-0.000764,0.005072,0.007321,-0.003891,0.005171,0.027055,0.002666,0.016655,-0.005073,0.007321,-0.003891,0.005171,0.027055,0.002666,0.016655,-0.005073
0.737000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000018,-0.000812,0.000068,0.000109,0.000123,-0.000042,0.000000,0.000000,0.000000,-0.000019,0.000238,0.001422,0.062281,0.001211,0.047174,0.000013,-0.003269,-0.004773,-0.004394,-0.008175,-0.002978,0.033518,0.000276,0.020520,0.004772,-0.004394,-0.008175,-0.002978,0.033518,0.000276,0.020520,0.004772
0.738000,0.306445,-0.000119,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000019,-0.000811,0.000071,0.000123,0.000071,-0.000007,0.000000,0.000000,0.000000,0.000380,-0.000079,-0.000110,0.062001,0.002239,0.046449,-0.001388,-0.002157,0.000596,0.001289,-0.006884,0.002140,0.032027,-0.000913,0.019284,-0.000594,0.001289,-0.006884,0.002140,0.032027,-0.000913,0.019284,-0.000594
0.739000,0.306445,-0.000118,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000016,-0.000812,0.000068,0.000167,0.000093,-0.000176,0.000000,0.000000,0.000000,-0.000785,0.000504,0.000829,0.061067,0.001793,0.049856,0.002697,-0.004202,-0.002699,-0.002142,-0.010117,-0.003223,0.035559,0.003081,0.021432,0.002695,-0.002142,-0.010117,-0.003223,0.035559,0.003081,0.021432,0.002695
0.740000,0.306446,-0.000120,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000465,-0.000019,-0.000817,0.000073,0.000125,-0.000353,-0.000550,0.000000,0.000000,0.000000,0.000515,0.001450,-0.001047,0.061835,0.010838,0.057546,-0.001863,-0.007527,0.003884,0.007212,-0.015682,0.007592,0.042610,0.000421,0.025593,-0.003882,0.007212,-0.015682,0.007592,0.042610,0.000421,0.025593,-0.003882
0.741000,0.306445,-0.000118,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000463,-0.000016,-0.000812,0.000070,-0.000066,0.000263,0.000216,0.000000,0.000000,0.000000,-0.000952,-0.000466,0.000295,0.065787,-0.001632,0.041993,0.003284,-0.000803,-0.000824,-0.001316,-0.003584,-0.003428,0.029055,0.002946,0.018336,0.000820,-0.001316,-0.003584,-0.003428,0.029055,0.002946,0.018336,0.000820
0.742000,0.306445,-0.000119,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000465,-0.000018,-0.000817,0.000071,-0.000030,0.000014,-0.000289,0.000000,0.000000,0.000000,0.000063,0.000803,-0.000262,0.065012,0.003392,0.052283,-0.000273,-0.005259,0.001131,0.002178,-0.011313,0.002104,0.038268,0.000446,0.023533,-0.001131,0.002178,-0.011313,0.002104,0.038268,0.000446,0.023533,-0.001131
0.743000,0.306445,-0.000120,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000464,-0.000019,-0.000814,0.000069,0.000030,-0.000172,-0.000172,0.000000,0.000000,0.000000,0.000438,0.000298,0.001161,0.063834,0.007226,0.049884,-0.001589,-0.003485,-0.003856,-0.001634,-0.008984,0.000758,0.035211,-0.000060,0.021300,0.003858,-0.001634,-0.008984,0.000758,0.035211,-0.000060,0.021300,0.003858
0.744000,0.306445,-0.000120,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000463,-0.000019,-0.000811,0.000071,0.000006,-0.000313,0.000319,0.000000,0.000000,0.000000,0.000291,-0.000915,-0.000113,0.064339,0.010081,0.039924,-0.001077,0.000772,0.000607,0.003704,-0.001599,0.004476,0.026319,0.001048,0.016275,-0.000606,0.003704,-0.001599,0.004476,0.026319,0.001048,0.016275,-0.000606
0.745000,0.306445,-0.000118,0.486330,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000463,-0.000020,-0.000810,0.000072,0.000161,0.000253,0.000305,0.000000,0.000000,0.000000,0.000633,-0.000610,-0.000836,0.061151,-0.001410,0.040173,-0.002276,-0.000296,0.003143,0.002718,-0.003231,0.003381,0.027096,-0.002571,0.016694,-0.003141,0.002718,-0.003231,0.003381,0.027096,-0.002571,0.016694,-0.003141
0.746000,0.306445,-0.000117,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000035,0.000464,-0.000017,-0.000815,0.000067,-0.000142,0.000682,-0.000367,0.000000,0.000000,0.000000,-0.000668,0.001216,0.001327,0.067371,-0.010138,0.053773,0.002289,-0.006700,-0.004444,-0.007543,-0.012851,-0.008045,0.040716,0.000165,0.025601,0.004441,-0.007543,-0.012851,-0.008045,0.040716,0.000165,0.025601,0.004441
